NEMS-RHG,REGEN-EPRI,RIO-REPEAT,MARKAL-NETL,EPS-EI,GCAM-CGS
1.133883526,1.438198574,1.621472637,2.006938979,2.398272147,2.613233071
2.658897508,3.372500366,3.802268448,4.70616684,5.623822635,6.127894747
2.422387507,3.072515104,3.464055143,4.28755141,5.123581353,5.582816048
0.463431583,0.587808736,0.662715009,0.820259653,0.980202139,1.068059206
5.371478716,6.813092223,7.681305496,9.507352179,11.36119143,12.37951298
2.29475326,2.910625996,3.281536008,4.061642716,4.853622707,5.288660582
1.814303257,2.301231386,2.594484371,3.211260983,3.837424982,4.181379448
0.684512968,0.868224604,0.978865132,1.211566908,1.447810422,1.577579958
1.075875644,1.364622364,1.538520384,1.904266812,2.275579928,2.479543754
0.231179658,0.293224345,0.330590825,0.409180887,0.488967096,0.53279399
0.981660681,1.245121707,1.403791391,1.737509223,2.076306265,2.262408877
1.335612319,1.694067943,1.909948225,2.36399274,2.824947846,3.078152386
0.880971107,1.117408765,1.259803597,1.559291774,1.863338183,2.03035213
1.782861571,2.261351286,2.549522227,3.155610165,3.770922807,4.108916579
3.514287389,4.457462339,5.025490458,6.22018063,7.433054077,8.099290463
3.709937891,4.705622106,5.305273988,6.566476003,7.846873608,8.550201292
0.986681353,1.251489842,1.410971037,1.746395658,2.086925467,2.273979895
4.060717015,5.15054438,5.806894073,7.187344267,8.588805017,9.358633186
1.288314575,1.634076289,1.842311651,2.280277187,2.724908592,2.969146456
0.964055194,1.222791207,1.378615247,1.706348053,2.039068976,2.221833952
1.529137182,1.939531588,2.186692057,2.706525799,3.234271449,3.524164311
1.158595955,1.469543399,1.656811829,2.050679219,2.4505413,2.670187191
1.612576228,2.045364253,2.306011304,2.854210343,3.410753013,3.716464197
4.770474228,6.050788355,6.821858904,8.443592713,10.09000943,10.99439293
1.020417619,1.294280348,1.459214469,1.806107812,2.158280898,2.351731026
0.669323526,0.848958574,0.957143973,1.184682062,1.415683299,1.54257323
1.178807899,1.495179885,1.685715251,2.086453738,2.493291496,2.716769153
1.160408597,1.471842524,1.659403938,2.05388754,2.454375212,2.674364741
1.240987752,1.574047753,1.774633493,2.196510166,2.624807834,2.860073508
3.084775842,3.912677199,4.411281674,5.459958397,6.524596058,7.109405915
1.277512709,1.620375386,1.8268648,2.261158216,2.702061612,2.944251665
2.318156903,2.940310779,3.315003614,4.103066445,4.903123652,5.342598375
0.622174668,0.789155764,0.889720307,1.101230032,1.315958952,1.433910433
3.103040471,3.935843744,4.437400404,5.492286229,6.563227497,7.151499952
0.716688686,0.909035737,1.024876954,1.26851694,1.515865144,1.651734533
2.161090462,2.741090377,3.090395945,3.825063674,4.570913102,4.980611268
0.765439494,0.970870432,1.094591434,1.35480437,1.618977766,1.764089303
1.530192138,1.940869676,2.188200661,2.708393037,3.236502781,3.526595641
3.236231869,4.104781447,4.627866357,5.728030908,6.844940046,7.458462842
3.576565321,4.536454608,5.114548955,6.330410654,7.564777861,8.242820857
0.634555273,0.804859113,0.907424782,1.123143323,1.342145117,1.462443705
2.703622825,3.429229197,3.866226409,4.785329276,5.718420959,6.230972068
2.013477064,2.553860054,2.879306286,3.563792497,4.25869664,4.640410351
3.605455318,4.573098188,5.155862139,6.38154506,7.625882968,8.309402912
1.763380784,2.236642187,2.521664372,3.121129771,3.729719079,4.064019695
1.937828481,2.457908678,2.771127532,3.429896831,4.098692649,4.466064949
0.96442009,1.223254035,1.379137055,1.706993908,2.039840767,2.222674919
1.043488801,1.323543442,1.492206649,1.846943094,2.207078655,2.404902603
0.741543864,0.940561622,1.060420279,1.312509841,1.568436224,1.709017642
0.231595702,0.293752049,0.331185775,0.409917272,0.489847069,0.533752836
0.951697621,1.207117072,1.360943708,1.684475528,2.012931527,2.193353761
0.441578779,0.560091011,0.63146513,0.781580863,0.933981369,1.017695595
1.857849196,2.356464314,2.656755801,3.288335956,3.929528809,4.281738687
1.927000674,2.444174872,2.755643584,3.410731945,4.075790801,4.441110372
2.420428662,3.070030538,3.461253961,4.284084315,5.119438208,5.578301547
2.765622047,3.507867955,3.954886346,4.895065993,5.849555246,6.373860128
2.842767088,3.605717412,4.065205059,5.031610343,6.012724388,6.551654378
3.584820155,4.546924898,5.126353507,6.345021456,7.582237624,8.261845567
4.482184043,5.685125988,6.409599058,7.933327948,9.480248107,10.32997773
1.741212039,2.208523729,2.489962693,3.081891775,3.682830063,4.012927943
0.549185576,0.696577641,0.78534467,0.972041584,1.161580039,1.265694294
-0.0059728,-0.007575798,-0.008541205,-0.010571672,-0.012633043,-0.013765363
1.61126201,2.043697322,2.304131951,2.851884218,3.407973317,3.713435352
2.801831036,3.553794821,4.006665813,4.95915479,5.926140722,6.457310082
2.446520746,3.103125293,3.498566082,4.3302665,5.174625461,5.63843532
0.864837717,1.096945448,1.236732576,1.53073617,1.82921452,1.993169909
1.67160867,2.120239999,2.390428695,2.95869595,3.535612276,3.852514793
1.786823615,2.266376675,2.555188018,3.162622861,3.779302909,4.118047803
2.145279861,2.72103648,3.067786518,3.797079396,4.537472167,4.94417297
2.369173774,3.00501971,3.387958603,4.193364738,5.011029215,5.460175684
1.110450101,1.408476017,1.587962443,1.965462538,2.348708213,2.559226642
0.689671459,0.874767545,0.986241861,1.220697277,1.458721123,1.589468603
1.083244744,1.373969204,1.549058321,1.917309891,2.291166278,2.496527133
3.226102116,4.091933041,4.613380639,5.710101557,6.823514651,7.435117054
0.758045541,0.961492069,1.084017957,1.341717302,1.60333885,1.747048645
1.76888996,2.243629933,2.529542588,3.130880844,3.741371514,4.076716557
2.629257182,3.334905079,3.759882279,4.653704373,5.561130507,6.059583425
1.94055731,2.461369878,2.775029804,3.434726774,4.104464383,4.472354013
1.210438002,1.53529897,1.730946834,2.142438048,2.56019219,2.789666263
2.730786244,3.463682815,3.905070557,4.833407691,5.775874188,6.293574921
1.742391915,2.210020263,2.491649934,3.083980119,3.685325613,4.015647173
0.527299249,0.668817397,0.754046852,0.933303459,1.115288364,1.215253423
1.73692441,2.203085373,2.48383131,3.074302804,3.673761318,4.003046351
1.397463796,1.772519305,1.998396885,2.473467953,2.955769639,3.220699943
0.835367193,1.059565536,1.194589227,1.478574247,1.766881541,1.925249926
1.045235503,1.325758931,1.494704464,1.850034705,2.210773098,2.408928185
2.924083675,3.708857988,4.181489156,5.175538202,6.184716751,6.739062689
1.088448514,1.380569579,1.556499802,1.926520406,2.302172751,2.508520134
2.464911822,3.126452221,3.524865633,4.36281814,5.213524347,5.680820775
0.942851517,1.195896824,1.34829363,1.668818196,1.99422117,2.172966366
1.34070408,1.700526247,1.917229531,2.373005001,2.835717409,3.089887243
2.237657714,2.838206977,3.199888411,3.960585356,4.732860165,5.157073903
1.189997858,1.509373039,1.701717082,2.106259622,2.516959329,2.742558372
0.607497273,0.770539206,0.868731385,1.075251495,1.284914858,1.400083808
1.386968006,1.759206623,1.983387728,2.454890727,2.933570038,3.196510557
1.516898923,1.924008788,2.169191138,2.684864455,3.208386359,3.4959591
1.168681793,1.482336104,1.671234748,2.068530841,2.471873812,2.693431769
2.107151294,2.672674854,3.013262021,3.729593004,4.456826599,4.856299012
1.106952019,1.404039109,1.582960126,1.95927104,2.341309434,2.551164699
0.554949748,0.703888819,0.793587534,0.982243991,1.173771814,1.278978837
2.619445809,3.322460502,3.745851851,4.636338546,5.540378516,6.0369714
2.614048118,3.315614162,3.73813306,4.626784798,5.528961882,6.024531475
0.985586279,1.250100869,1.409405063,1.744457411,2.084609281,2.271456106
4.021903305,5.10131373,5.751389811,7.118645194,8.506710307,9.269180198
0.792943918,1.005756575,1.133923225,1.403486354,1.677152255,1.827478062
2.859709647,3.627207065,4.089433205,5.061598151,6.04855952,6.590701471
1.132348907,1.436252089,1.619278105,2.00422275,2.395026281,2.609696272
1.04638379,1.327215398,1.496346533,1.852067136,2.213201834,2.411574613
2.239901823,2.841053366,3.203097525,3.964557359,4.73760667,5.162245844
0.922902111,1.170593337,1.319765642,1.633508361,1.952026268,2.126989468
0.682507356,0.865680719,0.975997072,1.208017035,1.44356836,1.572957674
2.572756412,3.263240465,3.679085222,4.553699748,5.441625974,5.929367511
0.663596838,0.84169494,0.948954712,1.174546,1.403570805,1.529375075
1.478825787,1.875717471,2.11474591,2.617476176,3.127858035,3.408212895
2.727975564,3.460117796,3.901051237,4.828432875,5.769929331,6.287097217
1.723449204,2.185993651,2.464561537,3.050452103,3.645259967,3.971990379
1.123502766,1.425031795,1.606627975,1.988565354,2.376315848,2.589308793
1.845028621,2.340202915,2.638422162,3.265643933,3.902412067,4.252191429
1.34882639,1.710828447,1.928844571,2.38738124,2.852896871,3.108606527
2.085841695,2.645646121,2.982788934,3.69187567,4.411754759,4.807187312
0.731471995,0.927786635,1.046017336,1.294682942,1.547133258,1.685805257
0.624567106,0.792190292,0.893141535,1.105464576,1.321019189,1.439424227
1.450985515,1.840405342,2.074933849,2.56819975,3.068973195,3.344050113
0.350783443,0.444927752,0.501626262,0.62087591,0.741940546,0.80844185
2.210208232,2.803390521,3.160635187,3.912000616,4.674801884,5.093811766
2.658358667,3.371816909,3.801497896,4.705213108,5.622682934,6.126652892
2.600592105,3.298546785,3.718890735,4.60296807,5.500501129,5.993519739
3.049356102,3.867751403,4.360630847,5.397266546,6.449679919,7.027774925
5.861008733,7.434003768,8.381341706,10.37380526,12.39659425,13.50772059
1.284285017,1.628965267,1.836549315,2.273144994,2.716385692,2.959859635
6.230052638,7.902092778,8.909080737,11.02700162,13.17715742,14.35824687
2.429151349,3.081094246,3.473727551,4.299523202,5.137887525,5.598404505
2.465108167,3.126701262,3.52514641,4.363165665,5.213939636,5.681273287
1.542160969,1.956050738,2.205316292,2.729577501,3.261818004,3.554179908
1.461358025,1.853561657,2.089766714,2.586558773,3.090912045,3.367955377
1.312414802,1.664644608,1.876775384,2.322933849,2.775882879,3.024689649
0.683741719,0.867246365,0.977762233,1.210201821,1.446179157,1.575802481
2.02727648,2.571362998,2.899039685,3.588217039,4.287883725,4.672213521
2.03238288,2.577839869,2.906341923,3.59725521,4.29868425,4.683982113
1.59667609,2.025196789,2.283273837,2.826067588,3.3771227,3.679819546
1.352389464,1.715347789,1.933939828,2.393687771,2.860433114,3.116818255
0.457491739,0.580274738,0.654220931,0.809746312,0.9676388,1.054369796
1.655270292,2.099516678,2.367064538,2.929777524,3.501055044,3.814860141
1.579320587,2.003183365,2.258455175,2.795348882,3.340414151,3.639820752
1.06563739,1.351636336,1.523879507,1.886145416,2.25392504,2.455947904
0.230561852,0.292440731,0.329707352,0.40808739,0.487660378,0.531370148
1.645263435,2.086824151,2.352754564,2.912065695,3.479889584,3.791797588
5.451225021,6.914241079,7.795344062,9.648500686,11.5298625,12.5633023
1.764722075,2.238343458,2.523582441,3.123503815,3.732556038,4.067110935
1.30000926,1.648909629,1.859035249,2.30097642,2.74964397,2.996098905
1.45648746,1.847383916,2.082801723,2.577938023,3.080610334,3.356730308
1.830004745,2.321146886,2.616937764,3.239052134,3.870635131,4.217566275
0.979109834,1.241886256,1.400143637,1.732994303,2.07091098,2.256530005
1.254780628,1.591542402,1.794357539,2.220923132,2.653981086,2.891861605
0.977427233,1.239752074,1.39773749,1.730016151,2.067352119,2.252652157
0.25122808,0.318653423,0.359260407,0.444665977,0.531371427,0.578999088
2.068634226,2.623820461,2.958181963,3.661418979,4.375359316,4.767529688
1.044567757,1.324911972,1.493749575,1.848852813,2.20936075,2.407389246
2.773599064,3.517985867,3.966293614,4.909185067,5.866427399,6.392244559
1.561544845,1.980636916,2.233035563,2.763886365,3.302816756,3.598853443
1.66308049,2.109423001,2.378233254,2.943601335,3.517574361,3.832860111
1.529904686,1.940505076,2.1877896,2.707884256,3.235894792,3.525933157
1.17992815,1.496600792,1.687317228,2.088436547,2.495660932,2.719350966
1.945888068,2.468131321,2.782652878,3.444162052,4.115739447,4.484639679
5.747863781,7.290492636,8.21954251,10.17354217,12.15728185,13.24695824
1.801316849,2.284759647,2.575913588,3.18827544,3.809957486,4.151449998
1.669939192,2.118122462,2.388041315,2.955741027,3.532081172,3.848667191
3.977046319,5.044417892,5.687243561,7.039249708,8.41183349,9.165799421
1.150584533,1.459381848,1.64535536,2.036499248,2.433596376,2.651723466
2.218057983,2.813347012,3.171860464,3.925894435,4.691404859,5.111902892
1.680238653,2.131186123,2.402769718,2.973970756,3.553865518,3.872404101
0.755942754,0.958824929,1.081010936,1.337995433,1.598891254,1.742202405
8.912573733,11.3045569,12.74513131,15.77498148,18.8509462,20.54058631
1.488833864,1.888411544,2.129057629,2.635190163,3.149026074,3.431278258
1.242825917,1.57637925,1.777262101,2.199763662,2.628695729,2.864309882
0.898355466,1.13945879,1.284663524,1.590061554,1.900107765,2.070417428
1.435911514,1.821285736,2.053377773,2.541519231,3.03709024,3.309309439
0.817102811,1.036399305,1.168470852,1.446246853,1.728250626,1.883156461
1.521419941,1.92974317,2.175656271,2.692866518,3.217948745,3.506378577
6.979765087,8.853015295,9.981182232,12.35396961,14.76287099,16.08609045
2.526644917,3.204753429,3.613145004,4.47208382,5.34409575,5.823095499
1.812913375,2.299468483,2.592496816,3.208800935,3.834485248,4.178176222
2.586563911,3.280753661,3.698830179,4.578138597,5.470830155,5.961189309
4.420521862,5.606914726,6.321421095,7.824187784,9.349826695,10.18786644
2.483933841,3.150579427,3.552067442,4.396486529,5.253757738,5.724660348
1.82442228,2.314066182,2.608954745,3.229171343,3.858827684,4.204700508
2.284903632,2.898132895,3.267450873,4.044209177,4.832789801,5.26596039
3.025387258,3.837349729,4.326354994,5.354842429,6.39898352,6.972534527
0.823455461,1.044456898,1.177555249,1.457490848,1.741687088,1.897797255
0.534493511,0.677942477,0.76433477,0.946037082,1.130504917,1.23183386
2.219497345,2.815172673,3.173918775,3.92844206,4.694449246,5.115220152
2.50528671,3.177663042,3.582602406,4.43428045,5.298921099,5.773871772
1.054574108,1.337603857,1.508058826,1.866563747,2.230525139,2.430450633
1.143044738,1.4498185,1.634573325,2.023154043,2.417648988,2.634346688
1.982444466,2.514498835,2.834929146,3.508865754,4.193059727,4.568890298
0.992635393,1.259041846,1.419485416,1.756934126,2.099518832,2.287702023
1.967694709,2.495790494,2.813836744,3.482759137,4.161862579,4.534896901
1.722198121,2.184406798,2.462772467,3.048237724,3.642613806,3.969107039
2.901793779,3.680585863,4.149614226,5.136085771,6.137571486,6.68769172
1.564976222,1.984989216,2.237942489,2.769959796,3.310074446,3.606761651
1.479222245,1.87622033,2.115312851,2.618177893,3.12869658,3.4091266
1.426972076,1.809947105,2.040594225,2.525696701,3.018182473,3.288706939
2.83974381,3.601882738,4.06088172,5.026259233,6.006329865,6.544686704
1.967300794,2.495290859,2.813273439,3.48206192,4.161029412,4.533989055
1.522247266,1.930792535,2.176839359,2.694330858,3.219698616,3.508285292
0.897009624,1.137751747,1.282738947,1.587679455,1.89726118,2.067315699
2.056126939,2.60795643,2.94029633,3.639281465,4.348905207,4.738704454
0.405230251,0.513987157,0.579486119,0.717245085,0.857100754,0.933924049
2.767917121,3.510778988,3.95816834,4.899128203,5.854409546,6.379149527
0.791457204,1.003870853,1.1317972,1.400854917,1.674007713,1.824051671
2.604700684,3.303758036,3.724766072,4.610240128,5.509191166,6.002988678
1.714869442,2.175111226,2.452292332,3.035266187,3.627112949,3.952216815
0.916517069,1.162494658,1.310634924,1.622207033,1.938521293,2.112274021
3.294437018,4.178607868,4.711100706,5.831052232,6.968049506,7.592606797
3.0076817,3.8148923,4.301035746,5.323504135,6.361534571,6.931728969
3.542958025,4.493827685,5.066489952,6.270926773,7.493695214,8.16536696
0.969520252,1.229722994,1.386430374,1.716021038,2.050628098,2.234429136
2.118332415,2.686856797,3.029251213,3.749383244,4.48047574,4.882067862
2.272813517,2.882798,3.250161805,4.022810047,4.807218053,5.238096605
15.82852423,20.07663086,22.63505761,28.01600123,33.47884323,36.47960487
2.091204582,2.652448316,2.990457954,3.701367815,4.423097779,4.819547024
0.693762943,0.879957114,0.992092753,1.227939079,1.467375004,1.598898145
2.797248658,3.54798261,4.000112934,4.951044121,5.916448553,6.446749188
1.166407009,1.479450806,1.667981768,2.064504543,2.467062425,2.68818913
2.089672617,2.650505197,2.988267217,3.698656283,4.419857525,4.816016341
1.413180136,1.792453643,2.020871518,2.501285392,2.989011202,3.256921
0.651460152,0.826300974,0.931599046,1.15306444,1.377900554,1.501403959
2.990749807,3.793416176,4.276822853,5.293535207,6.325721999,6.89270646
0.585190506,0.742245682,0.83683233,1.035769203,1.237733911,1.348673958
1.266248415,1.606087948,1.810756669,2.241220763,2.678236553,2.918291128
3.565339003,4.522215336,5.09849513,6.310540416,7.541033124,8.216947842
1.934642674,2.453867856,2.766571775,3.424258052,4.091954364,4.458722701
0.881143202,1.117627047,1.260049695,1.559596376,1.86370218,2.030748752
1.274432274,1.616468215,1.822459726,2.255705942,2.695546197,2.937152264
1.313372883,1.665859822,1.878145457,2.324629623,2.777909312,3.026897715
0.650014176,0.824466923,0.929531275,1.150505106,1.374842176,1.498071453
3.708963348,4.704386013,5.303880375,6.564751092,7.844812356,8.547955287
1.160714334,1.472230314,1.659841146,2.054428683,2.455021873,2.675069364
1.315474077,1.66852494,1.881150199,2.328348671,2.782353538,3.031740283
1.9753415,2.505489554,2.824771785,3.496293723,4.178036275,4.55252027
1.820456639,2.309036231,2.603283811,3.22215228,3.850439973,4.195560994
4.813557349,6.105434252,6.883468495,8.519848511,10.18113436,11.09368552
0.799665748,1.014282431,1.143535557,1.415383788,1.691369569,1.842969697
3.614614371,4.584715376,5.168959741,6.397756304,7.645255243,8.330511555
1.239160436,1.571730016,1.7720204,2.193275872,2.620942885,2.855862138
0.870879594,1.104608862,1.245372563,1.541430106,1.841993668,2.007094472
0.974929295,1.236583732,1.394165396,1.725594877,2.06206874,2.246895221
0.66143542,0.838953434,0.945863847,1.170720357,1.398999199,1.524393708
1.936086677,2.455699403,2.768636723,3.426813891,4.095008567,4.462050657
4.075908856,5.169813453,5.828618664,7.214233359,8.620937216,9.393645445
0.708870997,0.899119913,1.013697526,1.25467987,1.499329983,1.633717299
2.429642735,3.081717511,3.474430241,4.300392939,5.138926853,5.599536989
1.153324325,1.462856953,1.649273308,2.041348595,2.439391297,2.658037795
0.816480273,1.035609688,1.167580612,1.44514498,1.726933899,1.881721714
0.344744362,0.437267884,0.492990274,0.610186921,0.729167311,0.79452373
0.855587813,1.085213026,1.223505056,1.514364123,1.809650087,1.971851885
0.661691312,0.839278004,0.946229778,1.171173279,1.399540437,1.524983458
1.161567851,1.473312901,1.661061691,2.055939383,2.456827144,2.677036444
2.193323964,2.781974802,3.136490398,3.882115981,4.639090042,5.054899015
2.776506614,3.521673754,3.97045146,4.914331341,5.872577145,6.398945517
2.292960073,2.908351549,3.278971721,4.058468831,4.849829946,5.28452787
3.665054637,4.648692951,5.241090175,6.487034024,7.751941232,8.446759977
2.22571082,2.82305374,3.18280415,3.93943972,4.707591341,5.129540194
0.516223093,0.654768589,0.738207762,0.913699003,1.091861234,1.189726482
1.17867373,1.495009707,1.685523386,2.086216262,2.493007714,2.716459936
1.169615357,1.483520221,1.672569761,2.070183222,2.47384839,2.695583331
1.182560606,1.499939754,1.691081685,2.093095913,2.501228829,2.725417922
1.97425947,2.504117125,2.823224463,3.494378561,4.175747676,4.550026541
2.083952626,2.643250057,2.980087533,3.688532075,4.407759196,4.80283362
2.467494454,3.129727987,3.52855884,4.367389318,5.21898686,5.686772902
0.357375917,0.453289533,0.511053611,0.632544385,0.755884257,0.823635358
1.377218529,1.746840553,1.969445811,2.437634453,2.912948962,3.174041182
0.374587711,0.47512068,0.535666768,0.663008732,0.79228885,0.863302951
1.67051646,2.118854658,2.388866816,2.956762772,3.533302147,3.849997604
1.64532566,2.086903077,2.352843547,2.912175832,3.480021197,3.791940997
6.174395203,7.831497834,8.829489663,10.92848967,13.05943662,14.22997457
1.549552431,1.965425942,2.215886207,2.74266016,3.277451653,3.571214825
2.668436263,3.38459916,3.815909029,4.723050143,5.643998013,6.149878476
3.837452454,4.867359409,5.487621972,6.792172859,8.11657911,8.844080924
0.34042884,0.43179415,0.486819005,0.602548581,0.72003957,0.784577855
0.416989698,0.528902639,0.596302327,0.738058945,0.881973109,0.961025753
0.657186675,0.833564399,0.939788071,1.16320021,1.390012698,1.514601734
0.621531793,0.788340353,0.888800986,1.100092165,1.314599211,1.432428817
1.018251931,1.291533427,1.456117499,1.802274611,2.153700261,2.34673982
2.199590445,2.7899231,3.145451572,3.89320746,4.652344249,5.069341217
1.45492361,1.845400356,2.080565392,2.575170058,3.077302643,3.353126143
3.148549995,3.993567249,4.502479793,5.572836686,6.659484493,7.256384614
1.017025462,1.289977794,1.454363627,1.800103798,2.151106161,2.343913206
1.089038442,1.381317832,1.557343407,1.927564558,2.303420504,2.509879724
2.09343997,2.655283644,2.993654597,3.705324384,4.427825839,4.824698867
2.350690697,2.981576089,3.36152749,4.16065026,4.971935739,5.417578198
1.165865291,1.478763701,1.667207102,2.063545719,2.46591664,2.686940646
0.8553166,1.084869025,1.223117217,1.513884085,1.809076446,1.971226828
0.373059699,0.473182576,0.533481685,0.660304198,0.789056959,0.859781381
2.271506124,2.881139724,3.248292211,4.020496001,4.804452791,5.235083489
3.63726259,4.613441991,5.201347077,6.437842954,7.693158393,8.382708339
0.595303617,0.75507298,0.85129425,1.053669099,1.259124109,1.371981393
2.654635428,3.367094416,3.796173602,4.69862309,5.614807928,6.118072037
3.352091019,4.251735221,4.793546902,5.933098041,7.089993234,7.725480534
1.158807649,1.469811908,1.657114555,2.05105391,2.450989053,2.670675076
5.730943303,7.269030989,8.195345939,10.14359344,12.12149342,13.20796204
0.341815987,0.433553583,0.488802648,0.605003788,0.722973518,0.787774777
1.832197091,2.32392762,2.620072856,3.242932519,3.875272152,4.222618921
1.436492426,1.822022555,2.054208486,2.542547428,3.038318924,3.310648252
1.086550141,1.378161714,1.553785095,1.923160343,2.298157509,2.504144999
2.607913907,3.307833633,3.729361035,4.615927434,5.51598744,6.010394113
0.904324966,1.147030402,1.29320001,1.600627386,1.912733829,2.084175185
0.862427699,1.093888621,1.233286209,1.526470511,1.824117101,1.987615599
1.034889505,1.312636242,1.479909511,1.831722605,2.188890321,2.38508402
2.050066836,2.600269899,2.93163028,3.628555269,4.33608751,4.724737887
1.042956301,1.322868029,1.491445165,1.846000586,2.205952366,2.403675363
2.043437018,2.59186075,2.922149528,3.616820695,4.32206481,4.70945831
1.122298734,1.423504621,1.604906188,1.986434253,2.373769204,2.586533889
3.843226499,4.87468311,5.495878954,6.802392742,8.128791768,8.857388222
5.93569511,7.528734698,8.48814449,10.50599785,12.55456309,13.67984842
1.643552548,2.084654091,2.350307967,2.909037478,3.476270895,3.78785455
1.240583312,1.573534768,1.774055138,2.195794321,2.623952405,2.859141407
0.748446911,0.949317329,1.070291753,1.324728021,1.583036829,1.724926922
3.452930829,4.379638721,4.937749538,6.111581405,7.303279081,7.957883528
2.881337601,3.654639595,4.120361547,5.099878966,6.094304714,6.640546878
0.291827504,0.370149041,0.417318271,0.51652571,0.617243093,0.672567567
2.064421688,2.618477349,2.952157961,3.653962916,4.366449395,4.757821156
2.643277414,3.352688104,3.779931449,4.678519754,5.590784641,6.091895505
2.780460876,3.526689273,3.976106122,4.921330264,5.880940788,6.408058807
0.968590876,1.228544189,1.385101349,1.71437607,2.048662377,2.232287224
2.889330617,3.664777801,4.131791695,5.114026358,6.111210708,6.658968183
2.026492708,2.570368875,2.897918877,3.586829787,4.286225972,4.670407181
0.61791582,0.783753914,0.883630083,1.093692004,1.306951082,1.424095173
0.960575815,1.218378023,1.373639677,1.70018966,2.031709758,2.213815114
0.638278993,0.809582216,0.912749765,1.129734193,1.35002114,1.471025669
0.795078284,1.008463769,1.136975405,1.407264117,1.681666643,1.832397083
2.058932577,2.611515054,2.94430844,3.644247358,4.3548394,4.745170539
1.337659729,1.696664843,1.912876056,2.367616592,2.829278314,3.082871001
0.945200175,1.198875822,1.351652252,1.67297525,1.999188808,2.178379261
3.450906673,4.377071317,4.934854962,6.107998711,7.298997798,7.953218508
1.054431361,1.337422801,1.507854697,1.866311091,2.230223218,2.43012165
2.911679988,3.693125362,4.163751673,5.153584057,6.158481765,6.71047622
2.616546645,3.318783251,3.741705997,4.631207114,5.534246506,6.030289768
1.298336328,1.646787711,1.856642928,2.298015382,2.746105559,2.99224334
2.840370082,3.602677091,4.061777301,5.027367716,6.007654491,6.546130059
0.142747848,0.181058942,0.204131839,0.252659302,0.301925356,0.328987403
1.645875274,2.087600198,2.353629505,2.913148632,3.481183683,3.793207679
1.0691111,1.356042331,1.528846971,1.892293776,2.261272269,2.463953677
4.79742319,6.084969959,6.860396375,8.491291547,10.14700907,11.05650153
0.646815733,0.820410072,0.924957448,1.144843961,1.368077163,1.490700082
0.8759933,1.111094999,1.252685248,1.550481208,1.852809644,2.018879901
0.670025255,0.849848635,0.958147458,1.185924101,1.417167523,1.544190488
1.342667328,1.703016397,1.920037008,2.376479889,2.839869865,3.09441189
1.224565195,1.553217661,1.751148959,2.167442745,2.590072555,2.822224851
1.113952079,1.412917866,1.59297033,1.97166093,2.35611523,2.567297562
4.044447475,5.129908372,5.783628356,7.158547682,8.554393384,9.321137185
8.975550886,11.38443605,12.83518971,15.88644911,18.98414891,20.68572818
0.294353113,0.373352481,0.420929935,0.520995961,0.622584999,0.678388276
1.656311485,2.100837309,2.368553462,2.931620403,3.503257266,3.817259752
1.875064087,2.378299389,2.681373387,3.318805785,3.965939952,4.321413418
1.336428113,1.695102683,1.911114825,2.36543667,2.826673328,3.080032527
0.803576246,1.01924244,1.149127635,1.422305249,1.699640647,1.851982125
1.240183473,1.573027619,1.773483361,2.195086618,2.623106708,2.858219908
1.748743613,2.218076648,2.50073297,3.095222429,3.698760062,4.030285772
2.382293945,3.021661111,3.406720669,4.216587037,5.038779632,5.490413414
1.657327222,2.102125653,2.370005983,2.933418227,3.505405648,3.819600697
2.544316782,3.227168122,3.63841607,4.503362478,5.381473435,5.863823405
1.380541167,1.75105493,1.974197239,2.44351542,2.919976659,3.181698782
2.349022271,2.979459886,3.359141612,4.157697197,4.968406857,5.413733017
1.342518619,1.702827777,1.919824352,2.376216679,2.839555332,3.094069164
1.728563732,2.192480831,2.471875399,3.05950466,3.656077683,3.983777705
3.271338212,4.149309735,4.678069021,5.790168055,6.91919332,7.539371554
1.034705935,1.312403405,1.479647003,1.831397692,2.188502053,2.384660951
0.033851149,0.042936221,0.048407716,0.059915493,0.071598419,0.078015898
2.770871834,3.514526696,3.96239363,4.904357954,5.860659047,6.385959181
2.914352887,3.696515622,4.167573964,5.158315007,6.164135203,6.716636384
0.99655028,1.264007421,1.42508377,1.763863355,2.107799192,2.296724565
2.541242267,3.223268459,3.634019461,4.49792068,5.374970541,5.856737647
5.980951931,7.586137679,8.55286251,10.58610103,12.65028559,13.78415069
1.399533722,1.775144764,2.001356914,2.477131658,2.96014773,3.22547045
0.41435769,0.525564244,0.592538511,0.733400371,0.876406159,0.954959829
1.784527713,2.263464592,2.551904839,3.158559185,3.774446857,4.112756495
1.649210863,2.091831002,2.358399453,2.919052522,3.488238773,3.800895128
0.546074184,0.692631204,0.780895327,0.966534515,1.154999147,1.258523546
2.578468904,3.270486092,3.687254182,4.563810683,5.45370844,5.942532948
2.010954002,2.550659845,2.875698265,3.559326756,4.253360123,4.634595514
1.507556152,1.912158577,2.155830819,2.668328039,3.188625506,3.47442705
1.951808943,2.475641258,2.791119829,3.454641819,4.128262664,4.498285371
1.928119063,2.445593418,2.7572429,3.41271146,4.078156301,4.443687896
4.132639013,5.241769018,5.909743748,7.314643992,8.740926924,9.524390021
3.171591214,4.02279234,4.535429127,5.613618937,6.708218877,7.309487138
1.062760844,1.347987774,1.519765997,1.881054018,2.24784087,2.4493184
