2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
12.87,15.099,17.483,17.552,19.57,22.946,23.935
14.21,17.509,20.974,21.069,23.699,28.38,29.774
14.47,17.551,20.83,20.924,23.377,27.815,29.16
14.57,17.58,20.808,20.902,23.358,27.715,28.992
15.16,17.775,20.926,21.02,23.267,27.521,28.702
15.67,17.947,21.017,21.112,23.216,27.375,28.497
17.04,18.505,21.523,21.621,23.531,27.649,28.719
18.42,19.505,22.101,22.203,23.994,28.121,29.171
18.95,20.139,22.675,22.783,24.567,28.752,29.909
18.46,19.728,22.009,22.116,24.002,27.589,28.688
18.3,19.983,22.091,22.196,24.278,27.661,28.829
18.68,20.557,22.574,22.677,24.909,28.178,29.353
19.24,21.089,23.088,23.191,25.382,28.614,29.768
19.9,21.573,23.57,23.673,25.871,29.097,30.246
20.43,21.917,23.903,24.005,26.272,29.483,30.639
20.75,22.082,24.029,24.131,26.456,29.67,30.852
20.74,22.134,23.893,23.989,26.262,29.475,30.657
20.4,21.782,23.657,23.754,26.483,30.254,31.665
20.18,21.539,23.411,23.506,26.144,30.004,31.479
19.4,20.767,22.907,23.002,25.647,29.691,31.234
18.42,19.696,22.147,22.244,25.04,29.244,30.807
18.37,19.636,22.281,22.378,24.952,29.285,30.835
16.88,18.525,21.688,21.785,24.646,29.086,30.654
15.38,17.946,21.22,21.316,24.208,28.743,30.27
14.73,17.689,21.19,21.285,24.049,28.808,30.272
13.96,17.25,20.728,20.822,23.511,28.179,29.604
13.95,17.054,20.346,20.439,23.112,27.538,28.914
13.96,17.04,20.28,20.373,22.859,27.205,28.536
14.48,17.225,20.388,20.482,22.775,27.021,28.26
15.14,17.411,20.496,20.591,22.762,26.915,28.098
16.56,18.001,21.036,21.134,23.126,27.24,28.372
17.98,19.022,21.756,21.857,23.62,27.745,28.857
18.51,19.827,22.185,22.292,24.218,28.399,29.62
18.35,19.913,22.186,22.292,24.314,27.899,29.002
18.6,20.337,22.44,22.544,24.703,28.089,29.246
19.11,20.819,22.831,22.934,25.075,28.345,29.514
19.54,21.159,23.15,23.252,25.423,28.655,29.795
19.93,21.489,23.478,23.579,25.761,28.982,30.115
20.27,21.655,23.632,23.733,25.942,29.147,30.286
20.38,21.618,23.592,23.692,25.94,29.149,30.311
20.22,21.444,23.318,23.418,25.657,28.863,30.023
19.81,21.094,22.935,23.034,25.668,29.437,30.848
19.6,20.848,22.721,22.816,25.406,29.264,30.743
19.02,20.336,22.485,22.581,25.106,29.154,30.712
18.22,19.482,21.911,22.009,24.66,28.875,30.457
18.27,19.584,22.255,22.353,24.717,29.068,30.63
16.87,18.508,21.488,21.586,24.466,28.924,30.504
15.5,17.756,21.071,21.168,24.07,28.625,30.161
14.76,17.563,21.105,21.201,23.962,28.743,30.214
14.2,17.312,20.565,20.66,23.438,28.154,29.584
14.15,17.2,20.265,20.359,23.037,27.508,28.888
14.11,17.152,20.164,20.258,22.752,27.138,28.478
14.6,17.306,20.24,20.334,22.632,26.915,28.165
15.07,17.47,20.325,20.42,22.597,26.791,27.985
16.43,18.027,20.833,20.931,22.931,27.084,28.23
17.79,18.859,21.402,21.503,23.386,27.549,28.678
18.31,19.487,22.037,22.144,23.956,28.178,29.417
18.57,19.658,22.048,22.157,23.527,27.147,28.259
18.26,19.284,21.335,21.441,23.521,26.947,28.107
17.95,19.092,21.191,21.295,23.475,26.782,27.956
17.85,19.171,21.25,21.353,23.493,26.759,27.909
17.8,19.247,21.322,21.425,23.61,26.862,28.008
17.74,19.28,21.34,21.442,23.648,26.878,28.03
17.66,19.226,21.284,21.386,23.671,26.906,28.081
17.38,19.003,21.06,21.161,23.419,26.652,27.827
17.03,18.668,21.09,21.187,23.82,27.627,29.054
17.1,18.563,21.039,21.136,23.801,27.701,29.194
17.3,18.52,21.139,21.238,23.97,28.068,29.641
17.66,18.76,21.442,21.541,24.264,28.537,30.124
18.14,19.33,22.052,22.152,24.5,28.912,30.478
17.06,18.524,21.512,21.611,24.378,28.899,30.485
15.85,18.146,21.248,21.345,24.079,28.698,30.242
15.37,18.028,21.362,21.459,24.07,28.919,30.399
14.89,17.779,21.151,21.248,23.96,28.745,30.132
14.95,17.724,20.911,21.007,23.661,28.202,29.537
15,17.736,20.873,20.969,23.559,28.018,29.309
15.57,17.955,21.015,21.111,23.508,27.866,29.06
16.11,18.183,21.166,21.263,23.535,27.802,28.938
17.54,19.005,21.732,21.833,23.918,28.147,29.229
18.98,20.294,22.918,23.025,24.428,28.668,29.727
19.54,20.978,23.62,23.731,25.026,29.326,30.492
19.42,20.641,23.098,23.21,23.659,27.31,28.216
18.55,19.519,21.604,21.711,23.017,26.485,27.665
17.88,18.526,20.484,20.589,22.832,26.176,27.367
17.3,18.348,20.369,20.473,22.677,25.975,27.146
16.97,18.287,20.304,20.407,22.582,25.862,27.027
16.79,18.224,20.224,20.326,22.646,25.907,27.081
16.65,18.137,20.136,20.237,22.655,25.918,27.118
16.47,17.948,19.943,20.044,22.48,25.74,26.937
16.28,18.912,21.418,21.515,24.128,27.963,29.374
16.77,18.852,21.41,21.508,24.223,28.15,29.626
16.91,18.709,21.405,21.504,24.298,28.418,29.961
17.86,18.799,21.64,21.74,24.405,28.701,30.256
18.46,19.641,22.358,22.458,24.667,29.1,30.636
17.23,18.845,21.767,21.865,24.543,29.083,30.638
16.03,18.245,21.425,21.523,24.367,29.006,30.492
15.62,18.134,21.545,21.643,24.393,29.259,30.677
15.21,18.349,21.68,21.777,24.478,29.24,30.575
15.34,18.353,21.5,21.596,24.252,28.774,30.041
15.45,18.39,21.488,21.584,24.183,28.627,29.838
16.06,18.596,21.618,21.715,24.121,28.461,29.568
16.59,18.78,21.722,21.82,24.105,28.353,29.396
17.98,19.574,22.25,22.351,24.46,28.667,29.658
19.39,20.824,23.44,23.547,24.959,29.179,30.145
19.92,21.464,24.097,24.208,25.534,29.811,30.887
19.37,20.591,23.031,23.142,24.129,27.78,28.852
18.17,19.305,21.404,21.509,23.743,27.181,28.336
17.98,19.549,21.549,21.653,23.953,27.263,28.437
18.15,19.908,21.885,21.988,24.272,27.537,28.69
18.45,20.174,22.146,22.248,24.548,27.797,28.95
18.71,20.325,22.281,22.383,24.723,27.955,29.114
18.81,20.343,22.297,22.398,24.806,28.041,29.224
18.76,20.135,22.086,22.187,24.587,27.821,29.004
18.48,20.353,22.813,22.91,25.659,29.472,30.862
18.47,20.011,22.522,22.619,25.476,29.38,30.839
18.13,19.569,22.216,22.314,25.228,29.32,30.845
17.61,18.979,21.767,21.866,24.655,28.916,30.454
17.93,19.061,21.971,22.07,24.768,29.167,30.683
16.72,18.668,21.683,21.782,24.606,29.115,30.646
15.47,18.221,21.349,21.446,24.331,28.939,30.43
15.13,18.102,21.46,21.557,24.347,29.181,30.61
12.9,15.136,17.478,17.549,19.416,22.793,23.743
12.82,15.064,17.26,17.329,19.227,22.409,23.303
12.76,15.015,17.157,17.225,19.098,22.195,23.05
13.02,15.108,17.187,17.255,18.985,21.994,22.781
13.31,15.226,17.242,17.31,18.936,21.861,22.6
14.22,15.639,17.6,17.669,19.219,22.091,22.772
15.13,16.343,18.052,18.122,19.56,22.414,23.062
15.74,17.018,18.729,18.802,20.064,22.976,23.688
15.09,16.053,17.595,17.667,18.593,21.041,21.796
14.15,15.449,16.748,16.816,18.53,20.842,21.647
14.75,16.082,17.317,17.384,19.277,21.522,22.341
15.23,16.587,17.797,17.864,19.759,21.963,22.766
15.62,16.986,18.187,18.253,20.126,22.307,23.106
15.87,17.143,18.334,18.399,20.342,22.506,23.31
15.9,17.19,18.38,18.445,20.41,22.569,23.39
15.97,17.103,18.296,18.36,20.31,22.469,23.288
15.88,17.407,19.022,19.088,21.198,23.791,24.753
16.07,17.167,18.821,18.887,21.013,23.664,24.674
15.85,16.709,18.367,18.433,20.557,23.342,24.402
15.07,16.026,17.887,17.954,19.946,22.86,23.926
15.26,16.249,18.045,18.114,19.972,22.984,24.029
14.42,15.844,17.9,17.969,19.988,23.114,24.171
13.54,15.574,17.739,17.809,19.894,23.123,24.149
13.12,15.384,17.73,17.8,19.936,23.346,24.327
12.7,15.064,17.491,17.562,19.649,23.015,23.973
12.52,14.924,17.203,17.272,19.221,22.391,23.314
12.51,14.811,17.036,17.104,19.021,22.107,23
12.79,14.975,17.137,17.205,18.865,21.86,22.691
13.05,15.051,17.149,17.217,18.884,21.796,22.562
13.85,15.362,17.403,17.472,19.039,21.897,22.622
14.67,15.744,17.734,17.804,19.292,22.128,22.835
15.21,16.313,18.043,18.114,19.732,22.621,23.401
14.85,15.694,17.149,17.219,18.785,21.222,21.983
14.36,15.768,17.101,17.17,18.931,21.243,22.052
14.95,16.464,17.737,17.805,19.61,21.858,22.685
15.62,17.015,18.263,18.331,20.163,22.371,23.181
16.14,17.444,18.682,18.748,20.594,22.78,23.585
16.4,17.649,18.877,18.943,20.785,22.951,23.76
16.5,17.657,18.872,18.938,20.791,22.952,23.774
16.58,17.732,18.8,18.862,20.647,22.807,23.63
16.41,17.48,18.977,19.042,21.155,23.745,24.722
16.59,17.586,18.794,18.86,20.918,23.568,24.592
16.21,17.186,18.551,18.615,20.583,23.367,24.447
15.46,16.403,17.983,18.05,20.124,23.03,24.121
15.5,16.436,18.182,18.248,20.079,23.08,24.154
14.53,15.677,17.782,17.851,19.972,23.085,24.165
13.36,15.318,17.566,17.636,19.703,22.919,23.97
12.94,15.109,17.539,17.609,19.725,23.122,24.127
14.33,17.599,20.954,21.049,23.853,28.587,30.008
14.39,17.57,20.742,20.837,23.48,27.975,29.342
14.41,17.577,20.701,20.795,23.382,27.8,29.126
15.14,17.778,20.825,20.921,23.319,27.635,28.872
15.7,18.102,21.075,21.172,23.356,27.584,28.765
17.12,18.718,21.644,21.744,23.75,27.943,29.073
18.52,19.812,22.398,22.504,24.243,28.446,29.558
19,20.384,22.981,23.09,24.756,29.014,30.235
18.68,19.842,22.243,22.353,24.051,27.685,28.793
18.42,19.979,22.096,22.202,24.382,27.817,28.985
18.88,20.591,22.619,22.723,24.959,28.281,29.471
19.32,21.04,23.047,23.151,25.34,28.622,29.79
19.68,21.408,23.409,23.512,25.691,28.957,30.119
20,21.67,23.656,23.759,25.955,29.201,30.368
20.17,21.752,23.737,23.839,26.084,29.335,30.524
20.1,21.587,23.57,23.671,25.907,29.157,30.347
19.8,21.261,23.663,23.761,26.457,30.285,31.719
19.73,21.033,23.38,23.478,26.26,30.18,31.685
19.1,20.551,22.914,23.013,25.901,30.016,31.594
18.09,19.486,22.268,22.368,25.236,29.531,31.12
18.26,19.726,22.468,22.569,25.179,29.615,31.184
17.01,18.851,21.945,22.045,25.007,29.55,31.141
15.74,18.392,21.598,21.697,24.616,29.259,30.803
15.22,18.256,21.691,21.788,24.6,29.469,30.95
14.68,18.144,21.601,21.697,24.509,29.303,30.729
14.68,18.043,21.314,21.409,24.162,28.713,30.09
14.92,18.125,21.346,21.441,24.026,28.498,29.833
15.52,18.337,21.481,21.578,24.033,28.402,29.622
16.18,18.576,21.642,21.74,24.06,28.338,29.489
17.67,19.224,22.241,22.342,24.482,28.72,29.804
19.12,20.473,23.099,23.206,25,29.246,30.296
19.66,21.117,23.749,23.86,25.559,29.858,31.003
19.04,20.196,22.626,22.737,24.335,27.989,29.111
18.3,20.107,22.212,22.318,24.518,27.963,29.14
18.74,20.7,22.709,22.814,25.081,28.405,29.599
19.38,21.199,23.188,23.291,25.512,28.796,29.967
19.86,21.502,23.485,23.589,25.774,29.043,30.21
20.14,21.655,23.625,23.728,25.927,29.178,30.349
20.32,21.705,23.674,23.776,26.023,29.279,30.474
20.23,21.533,23.5,23.602,25.841,29.095,30.289
19.86,21.209,23.609,23.707,26.441,30.287,31.715
19.77,21.107,23.319,23.418,26.218,30.154,31.653
19.15,20.611,22.88,22.979,25.9,30.03,31.599
18.28,19.632,22.332,22.432,25.33,29.634,31.222
18.47,19.828,22.556,22.656,25.432,29.874,31.443
17.12,18.995,22.149,22.248,25.215,29.768,31.352
15.7,18.411,21.68,21.779,24.861,29.514,31.051
15.22,18.326,21.829,21.926,24.781,29.665,31.136
14.74,18.203,21.618,21.715,24.596,29.404,30.821
14.99,18.16,21.392,21.488,24.32,28.891,30.258
15.07,18.287,21.471,21.568,24.217,28.71,30.037
15.69,18.515,21.624,21.721,24.269,28.662,29.873
16.4,18.802,21.836,21.934,24.346,28.654,29.796
17.96,19.57,22.491,22.593,24.849,29.121,30.193
19.44,20.916,23.583,23.692,25.423,29.711,30.752
19.92,21.48,24.158,24.27,25.956,30.297,31.446
19.29,20.562,23.031,23.143,24.668,28.36,29.478
18.6,20.332,22.471,22.578,24.787,28.272,29.439
19.16,21.003,23.041,23.147,25.426,28.785,29.968
19.64,21.383,23.395,23.5,25.674,28.985,30.149
19.95,21.648,23.651,23.755,25.906,29.196,30.353
20.16,21.826,23.811,23.915,26.087,29.355,30.513
20.32,21.889,23.87,23.973,26.205,29.473,30.654
20.24,21.732,23.709,23.811,26.038,29.302,30.482
19.97,21.445,23.984,24.083,26.848,30.7,32.116
19.98,21.3,23.776,23.875,26.711,30.653,32.137
19.52,20.952,23.398,23.497,26.467,30.603,32.161
18.73,20.197,22.875,22.976,25.935,30.255,31.832
18.82,20.343,23.087,23.188,25.933,30.396,31.957
17.36,19.354,22.47,22.57,25.654,30.227,31.804
15.87,18.693,21.924,22.024,25.195,29.866,31.4
15.38,18.537,22,22.098,25.124,30.023,31.492
14.87,18.389,21.833,21.929,24.796,29.578,30.983
15.08,18.284,21.543,21.639,24.459,29,30.355
15.2,18.379,21.589,21.684,24.308,28.77,30.082
15.89,18.587,21.721,21.818,24.337,28.699,29.887
16.53,18.827,21.883,21.981,24.351,28.621,29.743
18.01,19.678,22.464,22.565,24.788,29.02,30.073
19.46,20.984,23.634,23.743,25.315,29.559,30.585
19.91,21.515,24.176,24.287,25.844,30.14,31.276
19.23,20.357,22.804,22.915,24.525,28.178,29.273
18.6,20.227,22.327,22.433,24.61,28.045,29.199
19.01,20.746,22.747,22.852,25.046,28.357,29.527
19.36,21.108,23.085,23.189,25.346,28.61,29.754
19.77,21.445,23.414,23.517,25.672,28.917,30.055
20.13,21.7,23.652,23.754,25.931,29.156,30.299
20.38,21.785,23.734,23.835,26.078,29.307,30.474
20.37,21.654,23.599,23.7,25.979,29.205,30.373
20.15,21.412,23.933,24.03,26.828,30.638,32.041
20.14,21.405,23.674,23.772,26.625,30.524,31.995
19.59,20.957,23.22,23.318,26.242,30.325,31.866
18.57,19.934,22.565,22.663,25.587,29.842,31.404
18.37,19.721,22.445,22.544,25.349,29.74,31.291
16.89,18.851,21.952,22.051,25.063,29.563,31.13
15.54,18.362,21.575,21.672,24.674,29.269,30.794
14.81,18.076,21.517,21.613,24.554,29.374,30.835
14.27,17.531,21.03,21.125,23.897,28.586,30
14.28,17.456,20.769,20.863,23.567,28.013,29.376
14.5,17.539,20.801,20.896,23.429,27.792,29.112
15.06,17.746,20.931,21.026,23.337,27.599,28.825
15.6,17.95,21.057,21.153,23.427,27.598,28.745
17.05,18.546,21.604,21.703,23.804,27.936,29.027
18.55,19.686,22.255,22.357,24.317,28.459,29.523
19.03,20.281,22.807,22.915,24.848,29.041,30.21
18.36,20.157,22.481,22.588,24.637,28.216,29.327
18.3,20.18,22.445,22.551,25.003,28.376,29.546
19.39,21.355,23.434,23.537,25.903,29.162,30.34
20.52,22.25,24.289,24.392,26.649,29.875,31.028
21.44,22.812,24.851,24.954,27.237,30.454,31.604
22.17,23.488,25.288,25.39,27.663,30.867,32.022
22.58,23.962,25.721,25.819,27.904,31.113,32.29
22.61,23.973,25.727,25.823,27.744,30.952,32.131
22.26,23.69,25.456,25.551,27.767,31.538,32.956
21.91,23.347,25.214,25.309,27.427,31.284,32.77
20.57,22.029,24.157,24.252,26.658,30.698,32.254
18.74,20.073,22.469,22.565,25.501,29.697,31.271
18.59,19.916,22.552,22.649,25.33,29.658,31.219
17.08,18.759,21.904,22.002,25.018,29.456,31.036
15.61,18.136,21.434,21.53,24.561,29.094,30.635
14.84,17.893,21.418,21.514,24.416,29.171,30.65
12.42,14.604,17.036,17.106,19.507,22.813,23.811
11.98,14.401,16.684,16.752,19.046,22.156,23.114
11.81,14.169,16.397,16.464,18.801,21.825,22.753
12.01,14.229,16.393,16.46,18.523,21.457,22.318
12.34,14.294,16.394,16.461,18.451,21.303,22.121
13.2,14.737,16.78,16.848,18.603,21.399,22.179
14.09,15.13,17.138,17.207,18.983,21.756,22.493
14.6,15.771,17.445,17.515,19.427,22.253,23.064
14.04,15.721,17.384,17.453,19.378,21.764,22.548
14.79,16.538,18.019,18.088,20.265,22.53,23.357
16.39,17.758,19.185,19.254,21.46,23.674,24.508
17.85,18.999,20.117,20.185,22.38,24.56,25.379
18.8,19.93,20.998,21.062,22.935,25.098,25.909
19.32,20.529,21.581,21.644,23.291,25.439,26.254
19.52,20.744,21.794,21.857,23.375,25.518,26.349
19.7,20.861,21.916,21.978,23.292,25.435,26.265
19.43,20.661,21.733,21.794,23.221,25.781,26.776
19.35,20.491,21.635,21.697,22.939,25.552,26.594
18.37,19.415,20.746,20.808,22.153,24.897,25.99
16.87,17.932,19.468,19.532,21.167,24.026,25.132
16.81,17.832,19.55,19.614,21.043,24.004,25.099
15.67,17.041,18.965,19.031,20.923,23.996,25.106
14.58,16.184,18.326,18.394,20.712,23.888,24.973
13.86,15.708,18.213,18.282,20.575,23.933,24.975
13.03,15.146,17.625,17.696,20.173,23.499,24.512
12.43,14.802,17.133,17.202,19.625,22.755,23.732
11.9,14.547,16.823,16.891,19.211,22.256,23.2
12.1,14.475,16.691,16.759,18.994,21.952,22.831
12.34,14.558,16.713,16.781,18.843,21.72,22.559
13.33,14.902,17.004,17.073,19.037,21.864,22.661
14.2,15.354,17.424,17.494,19.317,22.126,22.903
14.69,16.095,17.764,17.835,19.739,22.601,23.453
14.66,16.264,17.847,17.918,19.949,22.36,23.141
15.23,16.96,18.421,18.49,20.612,22.895,23.718
16.54,17.88,19.279,19.348,21.523,23.743,24.567
17.83,18.845,20.064,20.133,22.274,24.458,25.266
18.56,19.666,20.733,20.797,22.729,24.895,25.698
18.95,20.145,21.196,21.26,22.958,25.108,25.917
19.07,20.277,21.328,21.391,22.976,25.124,25.951
19.05,20.26,21.316,21.378,22.803,24.95,25.779
18.74,19.987,21.06,21.121,22.682,25.247,26.251
18.53,19.739,20.885,20.946,22.374,24.997,26.05
17.77,18.88,20.212,20.274,21.821,24.568,25.67
16.85,17.895,19.42,19.483,21.215,24.074,25.186
16.95,17.965,19.663,19.727,21.163,24.117,25.222
15.84,17.145,19.044,19.11,20.941,24.002,25.12
14.7,16.229,18.341,18.408,20.614,23.778,24.869
13.87,15.653,18.121,18.188,20.407,23.748,24.797
14.82,17.84,21.242,21.334,24.353,28.964,30.425
14.48,17.515,20.729,20.821,23.809,28.179,29.59
14.15,17.287,20.45,20.541,23.42,27.706,29.076
14.45,17.324,20.408,20.5,23.155,27.338,28.618
14.87,17.4,20.404,20.497,23.03,27.121,28.344
16.15,17.896,20.849,20.945,23.278,27.329,28.503
17.28,18.456,21.391,21.491,23.628,27.686,28.838
17.8,19.716,22.145,22.251,24.179,28.292,29.551
18.43,20.281,22.628,22.735,24.909,28.5,29.634
18.92,20.85,23.068,23.173,25.522,28.918,30.1
19.84,21.706,23.798,23.902,26.332,29.622,30.809
21.02,22.526,24.605,24.709,27.116,30.377,31.543
21.88,23.184,25.183,25.286,27.646,30.9,32.061
22.36,23.732,25.493,25.593,27.968,31.207,32.375
22.55,23.972,25.731,25.83,28.093,31.338,32.531
22.46,23.879,25.633,25.73,27.907,31.151,32.342
22.03,23.504,25.27,25.365,27.617,31.348,32.794
21.66,23.107,24.973,25.068,27.278,31.095,32.609
20.55,22.05,24.178,24.273,26.712,30.711,32.296
19.01,20.437,22.822,22.917,25.749,29.9,31.5
18.79,20.154,22.773,22.869,25.517,29.794,31.384
17.22,18.924,21.904,22,25.176,29.559,31.167
15.73,18.21,21.432,21.526,24.738,29.216,30.784
14.95,17.9,21.347,21.441,24.568,29.27,30.779
14.2,17.296,20.716,20.808,23.895,28.435,29.891
14,17.109,20.343,20.435,23.401,27.696,29.104
13.99,17.024,20.206,20.298,23.213,27.427,28.792
14.46,17.14,20.244,20.337,23.045,27.157,28.431
14.91,17.291,20.317,20.41,22.968,26.989,28.207
16.24,17.845,20.823,20.919,23.283,27.266,28.434
17.38,18.623,21.377,21.477,23.678,27.668,28.818
17.86,19.955,22.366,22.47,24.21,28.255,29.511
18.5,20.435,22.736,22.84,24.823,28.569,29.706
19.26,21.193,23.291,23.394,25.547,29.1,30.28
20.53,22.188,24.201,24.303,26.537,29.986,31.174
21.44,22.914,24.915,25.017,27.162,30.582,31.748
22.04,23.431,25.434,25.535,27.67,31.081,32.241
22.46,23.794,25.684,25.785,27.935,31.332,32.497
22.52,23.89,25.701,25.802,28.004,31.405,32.591
22.25,23.667,25.474,25.573,27.759,31.157,32.343
21.8,23.188,25.044,25.143,27.461,31.114,32.552
21.46,22.867,24.731,24.826,27.145,30.885,32.389
20.66,22.135,24.268,24.363,26.717,30.641,32.216
18.86,20.274,22.673,22.769,25.694,29.778,31.377
18.49,19.862,22.498,22.595,25.384,29.598,31.186
17,18.688,21.807,21.904,25.138,29.46,31.065
15.54,18.126,21.382,21.478,24.698,29.119,30.68
14.92,17.918,21.406,21.501,24.638,29.293,30.789
14.18,17.703,21.203,21.298,24.139,28.872,30.33
14.26,17.511,20.832,20.927,23.801,28.3,29.706
14.32,17.522,20.796,20.89,23.573,27.996,29.358
14.89,17.726,20.926,21.022,23.521,27.848,29.116
15.46,17.938,21.064,21.161,23.557,27.799,29.011
16.88,18.548,21.63,21.73,23.972,28.182,29.344
18.28,19.581,22.232,22.335,24.489,28.714,29.857
18.71,20.086,22.692,22.801,24.989,29.266,30.522
18.89,20.424,22.724,22.832,24.98,28.626,29.769
19.26,21.137,23.263,23.369,25.642,29.088,30.284
19.86,21.698,23.729,23.834,26.119,29.447,30.656
20.32,22.104,24.113,24.217,26.424,29.711,30.896
20.74,22.45,24.453,24.557,26.753,30.024,31.199
21.13,22.706,24.694,24.797,26.997,30.245,31.423
21.3,22.744,24.728,24.831,27.111,30.361,31.562
21.17,22.539,24.52,24.622,26.899,30.148,31.348
20.79,22.137,24.166,24.264,27.063,30.888,32.344
20.59,21.971,23.867,23.963,26.785,30.702,32.227
20.08,21.478,23.651,23.748,26.442,30.553,32.158
18.59,20.077,22.543,22.642,25.607,29.894,31.519
18.5,19.953,22.679,22.779,25.512,29.942,31.549
17.1,18.871,22.053,22.152,25.241,29.783,31.409
15.71,18.27,21.619,21.717,24.834,29.473,31.059
15.02,17.967,21.544,21.642,24.693,29.559,31.078
14.53,18.004,21.373,21.469,24.324,29.134,30.595
14.73,17.931,21.114,21.21,23.998,28.565,29.974
14.8,17.919,21.052,21.147,23.875,28.363,29.727
15.45,18.245,21.303,21.4,23.801,28.19,29.462
16.08,18.454,21.438,21.536,23.934,28.236,29.424
17.42,19.003,21.941,22.042,24.283,28.551,29.693
18.75,20.114,22.749,22.857,24.654,28.935,30.083
19.16,20.589,23.228,23.339,25.127,29.461,30.721
18.88,20.151,22.601,22.712,24.553,28.244,29.387
19.01,20.5,22.641,22.748,25.088,28.577,29.771
19.49,21.072,23.116,23.222,25.578,28.947,30.155
19.7,21.384,23.404,23.51,25.775,29.101,30.288
19.9,21.699,23.711,23.816,26.012,29.316,30.502
20.09,21.886,23.878,23.982,26.239,29.523,30.711
20.12,21.922,23.912,24.015,26.319,29.603,30.811
19.93,21.693,23.679,23.781,26.077,29.36,30.567
19.56,21.324,23.836,23.935,26.676,30.552,32.015
19.46,20.984,23.55,23.649,26.506,30.476,32.009
19.2,20.656,23.257,23.357,26.317,30.485,32.098
18.3,19.83,22.654,22.755,25.73,30.079,31.703
18.47,19.873,22.666,22.768,25.708,30.216,31.816
17.33,19.24,22.351,22.452,25.501,30.127,31.746
16.28,18.833,22.06,22.16,25.261,29.99,31.57
15.9,18.828,22.293,22.393,25.331,30.296,31.814
15.49,19.065,22.513,22.612,25.635,30.546,32.005
15.56,19.014,22.278,22.376,25.437,30.11,31.501
15.63,19.004,22.218,22.316,25.32,29.919,31.266
