2015 Observed,2030 Baseline,2030 Extended Policies,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Extended Policies,2050 Net Zero,2050 Net Zero Mandates
18.058,25.125,27.8395,31.2104,30.6795,32.2444,41.8283,49.2537,56.5017
17.322,25.813,28.3584,31.2249,30.7276,33.6807,43.1369,49.6958,56.9297
16.955,25.7411,28.1313,30.7804,30.3047,33.4626,42.5221,48.6839,55.9766
16.74,25.632,27.9722,30.5645,30.0919,33.208,42.1515,48.1991,55.4901
16.685,25.651,27.905,30.4066,29.9536,32.859,41.602,47.4582,54.6181
16.828,25.6765,27.8472,30.2492,29.8166,32.6155,41.1505,46.8063,53.8311
17.492,26.146,28.2482,30.5652,30.1503,32.7652,41.1557,46.6171,53.5644
18.931,26.8498,28.797,31.0613,30.661,33.1691,41.497,46.8409,53.815
20.15,27.4331,29.12,31.3278,30.9224,33.6134,41.9314,47.2208,54.1132
20.161,27.2474,28.8121,30.6469,30.2961,31.1957,38.1703,42.2062,47.5116
19.835,26.3514,27.6837,29.1935,28.8126,30.4956,37.0528,40.4405,44.8204
19.615,25.7725,27.0945,28.5999,28.0522,29.9552,36.2739,39.4341,43.6298
19.477,25.5057,26.819,28.3614,27.7633,29.5038,35.7314,38.803,42.8199
19.194,25.1347,26.601,28.1998,27.6149,29.2662,35.495,38.527,42.4219
19.018,24.8349,26.3202,27.9101,27.3543,29.1382,35.3532,38.3628,42.202
18.861,24.6897,26.2031,27.8,27.2566,29.1544,35.3797,38.3996,42.2307
18.989,24.4293,25.9455,27.5494,27.017,29.0683,35.2889,38.3356,42.1682
19.519,25.2213,27.1085,29.1121,28.6147,31.455,38.7896,43.1048,48.2981
20.111,25.4886,27.4061,29.4472,28.9261,32,39.4419,43.9006,49.2532
20.952,25.9498,27.9695,30.1007,29.611,32.8495,40.6096,45.4118,50.9755
21.179,26.3195,28.433,30.6526,30.1985,33.3988,41.4582,46.5573,52.2343
21.025,26.56,28.759,31.0739,30.6426,33.6996,42.0301,47.3951,53.1316
20.411,26.1938,28.4829,30.9189,30.4744,33.7035,42.2893,47.9264,53.9262
19.389,25.6693,28.0483,30.6335,30.1697,33.3399,42.1969,48.1285,54.3223
18.28,25.4919,28.0499,30.9281,30.4277,33.1394,42.5187,48.9935,55.3555
17.457,25.0061,27.5593,30.425,29.9147,32.6842,41.9909,48.3725,55.1223
17.042,25.1448,27.5493,30.203,29.7162,32.778,41.741,47.7677,54.8712
16.85,25.2222,27.5832,30.1848,29.7037,32.8442,41.7571,47.7193,55.2037
16.818,25.5132,27.7962,30.3128,29.8547,32.9339,41.728,47.5609,55.3817
17.009,25.8423,28.0499,30.4725,30.0379,33.1499,41.8133,47.5046,55.6314
17.689,27.1056,28.8882,31.1021,30.7536,33.6552,42.2058,47.7433,56.1364
19.071,28.5697,30.2838,32.3976,32.081,34.292,42.7805,48.2229,56.8685
20.11,29.2067,30.9308,32.9968,32.6707,34.79,43.2962,48.6928,57.2923
19.881,28.3111,29.9007,31.7456,31.4103,32.3063,39.9606,44.3756,51.5512
19.386,26.5169,27.8915,29.362,29.0252,30.4763,37.0688,40.3814,44.699
19.12,25.5219,26.9067,28.4269,27.8904,29.6325,35.9653,39.0082,42.8771
18.853,25.0397,26.4149,27.9924,27.3974,28.9522,35.1839,38.1196,41.7857
18.552,24.6425,26.131,27.7246,27.1638,28.5809,34.7759,37.6642,41.2159
18.381,24.273,25.8008,27.4263,26.9162,28.4774,34.6278,37.4878,40.9899
18.172,24.0782,25.6395,27.2622,26.7725,28.5276,34.6659,37.532,41.0291
18.252,23.7581,25.3287,26.953,26.4851,28.4199,34.5388,37.427,40.9214
18.734,24.4775,26.4229,28.4552,27.9842,30.6716,37.9236,42.1005,47.2691
19.471,24.8181,26.7943,28.8647,28.3659,31.2896,38.6657,42.9902,48.3225
20.471,25.5002,27.5649,29.7508,29.221,32.3326,40.035,44.7023,50.2532
20.689,26.1746,28.303,30.5457,30.0568,33.0394,40.9867,45.8769,51.4892
20.436,26.4216,28.6317,30.9517,30.4992,33.3684,41.5963,46.7478,52.4327
19.83,25.8431,28.1384,30.5544,30.1054,33.173,41.6589,47.0767,53.0149
18.835,25.4409,27.8209,30.3757,29.9075,32.9519,41.7028,47.4027,53.5748
17.724,25.2966,27.8439,30.6711,30.1667,32.793,42.0356,48.2428,54.5722
16.88,21.1856,22.9777,24.9765,24.6267,26.6757,33.7002,38.4863,43.8841
16.455,21.0908,22.7752,24.5473,24.2512,26.5215,33.2731,37.8143,43.3477
16.166,21.0248,22.6707,24.396,24.1061,26.4242,33.0986,37.5885,43.299
16.047,21.1034,22.6944,24.3585,24.0799,26.3472,32.9206,37.3119,43.152
16.122,21.1248,22.6609,24.2554,23.9899,26.2255,32.6678,36.938,42.7697
16.379,21.4295,22.8515,24.3754,24.131,26.2778,32.5883,36.7389,42.5283
16.934,22.0566,23.2087,24.5871,24.3753,26.4804,32.6979,36.7791,42.6076
17.407,22.334,23.4746,24.7597,24.6171,26.6685,32.8324,36.8785,42.5306
17.606,21.5397,22.5768,23.7014,23.5831,24.3499,29.7246,33.1079,37.0146
17.637,20.3611,21.2309,22.3345,22.0231,22.8622,27.4211,30.1547,33.4776
17.507,19.2539,20.1152,21.2086,21.0074,22.0126,26.3822,28.6865,31.5115
17.32,18.1473,19.3933,20.3101,20.2099,21.5903,25.894,28.0397,30.5613
17.096,17.8026,19.3472,20.196,20.1049,21.5253,25.808,27.8455,30.1664
16.582,17.7092,19.313,20.1292,20.0416,21.509,25.762,27.7386,29.9574
16.452,17.6907,19.3056,20.1237,20.0318,21.5648,25.7656,27.7275,29.9101
16.478,17.6183,19.3148,20.1392,20.047,21.5697,25.7665,27.7367,29.9088
17.057,19.3322,20.9678,22.1719,21.987,23.886,29.1256,32.1315,35.6831
18.064,20.0407,21.524,22.8483,22.6392,24.4879,29.8181,33.0398,36.9152
19.163,20.8901,22.3171,23.7765,23.4956,25.4306,30.9915,34.5423,38.7789
19.196,21.2214,22.6549,24.1551,23.808,25.7739,31.4807,35.1901,39.5653
18.843,21.4667,22.9566,24.4921,24.183,26.0906,32.0123,35.9028,40.3513
18.284,21.083,22.6391,24.2406,23.9379,25.9704,32.1118,36.1639,40.6548
17.534,20.786,22.4088,24.0949,23.793,25.8184,32.1864,36.4121,40.9029
16.662,20.6343,22.3705,24.2294,23.9114,25.6725,32.3839,36.9224,41.3803
15.951,19.2645,20.9784,23.1041,22.6936,23.3268,29.7585,34.4884,37.8723
15.465,18.5798,20.2231,21.9983,21.5709,22.7795,28.703,32.4682,35.5992
15.215,18.148,19.7948,21.498,21.1016,22.242,28.0172,31.6837,34.7422
15.09,18.0946,19.6848,21.3584,20.9436,21.9366,27.5494,31.0792,34.0456
15.113,17.8086,19.3572,20.978,20.5914,21.4774,26.9497,30.3426,33.2243
15.261,17.8919,19.3977,20.9609,20.6079,21.3697,26.7178,29.9903,32.8233
15.728,18.3404,19.683,21.2034,20.8713,21.5738,26.8459,30.0482,32.8781
16.14,18.7336,19.8371,21.3402,21.0393,21.8234,27.0762,30.2603,33.1202
16.681,18.3998,19.5539,20.8923,20.7433,20.6215,24.8616,27.3628,29.7144
16.872,17.6445,19.0638,20.0009,19.9261,20.5128,24.5659,26.4661,28.2742
16.87,17.1997,18.6982,19.4653,19.4202,20.46,24.2718,25.9903,27.6017
16.887,16.8984,18.522,19.2697,19.2064,20.33,23.9566,25.5919,27.0561
16.756,16.8246,18.4574,19.2017,19.1329,20.2858,23.8017,25.3898,26.7606
16.725,16.7626,18.3731,19.1128,19.0399,20.2179,23.672,25.2317,26.5578
16.83,16.758,18.3495,19.0914,19.0135,20.2241,23.6741,25.2349,26.5595
17.126,16.7484,18.3524,19.1003,19.0221,20.225,23.6839,25.2576,26.5825
17.729,17.298,19.0235,20.1575,19.9715,21.3667,25.7215,28.0952,30.0833
18.465,17.732,19.4852,20.6503,20.4621,21.8195,26.3491,28.8265,30.94
19.246,18.2634,20.0674,21.3202,21.123,22.3473,27.2354,29.947,32.253
19.268,18.5279,20.377,21.7131,21.5035,22.5728,27.7401,30.6414,33.055
18.824,18.7393,20.5991,22.0317,21.807,22.7082,28.0343,31.1023,33.5725
18.183,18.4445,20.3302,21.8696,21.6191,22.5817,28.0814,31.3085,33.8236
17.168,18.0043,19.936,21.5886,21.3131,22.2195,27.9069,31.2946,33.7913
16.218,17.659,19.7188,21.5472,21.2438,21.8674,27.8729,31.5422,33.9547
15.485,20.1258,22.911,25.3853,24.9333,25.3147,33.1062,37.6666,40.0642
15.193,19.9849,22.6461,24.9384,24.5022,25.0403,32.4967,36.7148,39.0776
14.954,19.8516,22.4724,24.7164,24.2791,24.7857,32.1459,36.2661,38.5949
15.022,19.8606,22.4158,24.5839,24.1625,24.5303,31.7425,35.7148,37.9874
15.236,19.8758,22.3698,24.4541,24.0498,24.3679,31.4298,35.2486,37.4893
15.837,20.3731,22.8034,24.8238,24.4363,24.6007,31.5587,35.2386,37.4886
17.184,20.9339,23.3052,25.2963,24.9206,24.9632,31.8734,35.4829,37.793
18.363,21.4843,23.5633,25.5339,25.1559,25.368,32.2924,35.8756,38.27
18.351,21.8364,23.9591,25.6287,25.2978,25.0213,30.7626,33.0787,34.6759
17.906,21.5289,23.5054,24.9044,24.5781,24.9786,30.2986,32.2821,33.7373
17.69,21.2417,23.2891,24.6616,24.33,24.8974,29.9425,31.7292,33.0178
17.745,21.1119,23.1325,24.4992,24.1676,24.7156,29.6592,31.3884,32.5867
17.562,21.0784,23.0734,24.4454,24.1119,24.6377,29.571,31.2886,32.4651
17.455,21.1036,23.1037,24.4646,24.1341,24.7068,29.6185,31.3319,32.5149
17.3,21.1325,23.174,24.5314,24.2025,24.8649,29.7833,31.5162,32.7272
17.457,21.077,23.1348,24.4918,24.1708,24.8532,29.811,31.5885,32.8541
18.061,21.0623,23.1232,24.7544,24.4048,25.5756,31.6823,34.5827,36.695
18.901,21.1384,23.4873,25.1602,24.8127,26.0182,32.3726,35.4293,37.7372
19.982,21.9405,24.2556,26.1068,25.7393,26.861,33.5832,37.0144,39.6598
20.334,22.6576,24.6187,26.678,26.2714,27.2198,34.1686,37.9614,40.9081
20.014,23.4463,25.2485,27.5071,26.9517,27.5634,34.7491,38.8015,41.9078
19.309,22.873,24.775,27.2108,26.5452,27.6357,35.0248,39.316,42.544
18.115,22.0821,24.3293,26.7438,26.1304,27.3649,34.9934,39.5382,42.7997
16.929,21.7953,24.317,27.1639,26.5021,27.1918,35.2619,40.503,43.8551
16.195,21.383,23.6669,26.6096,25.9918,26.425,34.2229,39.851,43.1983
15.86,21.4034,23.4362,25.9824,25.4408,26.2733,33.762,38.4236,41.7877
15.649,21.3358,23.2902,25.726,25.209,26.1388,33.545,37.9911,41.1303
15.626,21.4518,23.2697,25.5804,25.0792,25.9233,33.1691,37.4578,40.5243
15.803,21.4734,23.1583,25.3551,24.8365,25.678,32.736,36.8482,39.8413
16.472,22.4126,23.9934,26.0893,25.5645,25.8292,32.7623,36.7055,39.6426
17.792,23.4938,25.0172,27.0481,26.5296,26.1578,33.028,36.8638,39.7823
18.801,23.7664,25.2898,27.3646,26.7467,26.2769,33.0881,36.8496,39.7567
18.877,23.2467,24.7773,26.7364,26.3088,24.9055,30.9736,34.0618,36.4674
18.89,22.2732,24.0172,25.5013,25.1592,24.6116,30.1976,32.3236,34.21
18.927,21.6773,23.5692,24.8072,24.4873,24.3541,29.7615,31.6526,33.33
19.002,21.1789,23.0864,24.3059,23.9799,24.7366,29.9601,31.765,33.2901
19.057,21.4965,23.5877,24.834,24.4975,25.3275,30.4524,32.2159,33.6506
19.104,21.4722,23.6193,24.8542,24.5221,25.4223,30.455,32.1877,33.5684
19.112,21.2824,23.4163,24.6482,24.3183,25.3917,30.3584,32.0807,33.4232
19.254,20.9657,22.9404,24.1701,23.8531,25.1205,30.051,31.7846,33.1107
19.685,21.2021,23.1903,24.7452,24.4105,25.9407,31.6128,34.3215,36.1664
19.91,21.2397,23.1976,24.7867,24.4542,26.0401,31.7711,34.5632,36.4452
20.159,21.3154,23.291,24.9945,24.6555,26.203,32.1351,35.152,37.0725
19.882,21.342,23.2973,25.0949,24.7445,26.0772,32.1503,35.3197,37.2018
19.3,21.2838,23.2815,25.1832,24.8207,25.9455,32.1886,35.5335,37.3901
18.434,20.562,22.6198,24.6182,24.2403,25.4503,31.8504,35.3763,37.2321
17.253,19.7112,21.8331,23.9484,23.5527,24.6965,31.2757,35.0074,36.8216
16.051,19.2634,21.5245,23.8675,23.4385,24.1886,31.1482,35.2845,37.0355
15.366,18.9162,21.2877,23.6477,23.2082,23.756,30.5234,34.4784,35.8407
14.953,18.7973,21.0514,23.2406,22.8155,23.5335,29.9909,33.6325,34.9823
14.735,18.7076,20.9945,23.14,22.7157,23.4382,29.8272,33.3885,34.7318
14.647,18.8278,21.1495,23.2255,22.8208,23.4571,29.7336,33.1757,34.5112
14.811,18.9699,21.3154,23.3129,22.9312,23.5598,29.7123,33.0315,34.3898
15.472,19.5648,21.9169,23.8501,23.4877,24.0002,30.0748,33.267,34.6405
16.829,20.1089,22.4614,24.3548,24.008,24.4251,30.4675,33.5792,34.9781
17.893,20.7616,22.6924,24.5692,24.217,24.7706,30.822,33.901,35.3577
18.01,21.0824,22.7446,24.3349,24.0096,23.5992,28.5534,30.5388,31.5557
17.822,21.0489,22.4906,23.7601,23.4321,23.5547,28.239,29.9593,30.9667
17.655,21.1553,22.5289,23.734,23.4018,23.6132,28.1702,29.7585,30.7437
17.596,21.1367,22.5052,23.7054,23.3687,23.5539,28.0912,29.6523,30.6073
17.482,21.0566,22.4325,23.6373,23.2954,23.4816,28.0239,29.5806,30.521
17.386,20.9607,22.364,23.5642,23.2232,23.4631,28.0021,29.5581,30.504
17.483,20.8592,22.3357,23.5388,23.1992,23.5364,28.1006,29.6809,30.6589
17.758,20.6848,22.2506,23.4565,23.1264,23.5313,28.1103,29.7283,30.7398
18.264,20.532,22.304,23.9013,23.5591,24.9181,30.4886,33.0863,34.6193
18.934,20.3379,22.4099,24.0423,23.7066,25.1896,30.8652,33.5711,35.1964
19.791,20.7178,22.8928,24.3928,24.068,25.4998,31.4961,34.4713,36.2574
20.012,21.3932,23.8914,25.7652,25.4236,26.3573,32.893,36.3187,38.3425
19.728,21.6376,24.2846,26.4066,26.0368,26.4789,33.342,37.0282,39.1351
19.075,20.7063,23.5141,25.8669,25.4619,26.2493,33.3745,37.3083,39.4834
18.02,19.9288,22.6765,25.3317,24.8745,25.7909,33.1743,37.4057,39.6383
16.995,19.8399,22.653,25.9205,25.3669,25.5059,33.355,38.8201,41.1939
16.305,21.884,24.4495,27.3144,26.7559,27.7974,36.2881,41.8211,45.5589
15.821,22.011,24.3254,27.0148,26.4581,27.6799,35.8064,41.0187,44.8577
15.663,22.1684,24.4181,27.0463,26.462,27.7513,35.7866,40.9223,44.8214
15.808,22.5143,24.6642,27.2012,26.6086,27.837,35.7046,40.7025,44.6313
15.962,22.6779,24.7293,27.167,26.5666,27.8452,35.5407,40.3976,44.3919
16.679,23.3774,25.3523,27.681,27.1157,28.36,35.9638,40.6913,44.7685
18.157,24.3971,26.1981,28.4238,27.9333,29.1977,36.8164,41.4904,45.6976
19.264,25.4466,27.028,29.0003,28.6012,29.9373,37.6116,42.2797,46.6276
19.316,25.6115,27.0898,28.9694,28.4766,28.9926,35.6094,39.0691,42.8911
18.969,25.1526,26.4452,28.0763,27.514,28.719,35.0154,38.1362,41.8777
18.514,24.7743,26.0876,27.7625,27.177,28.4601,34.6049,37.5452,41.1868
18.318,24.3384,25.8973,27.575,27.0108,28.1405,34.266,37.1399,40.6365
18.036,24.2207,25.7975,27.4914,26.9388,27.9761,34.1006,36.938,40.3275
17.811,24.1143,25.694,27.3816,26.8487,27.878,33.9769,36.789,40.1226
17.619,24.0892,25.6258,27.2349,26.7364,27.9276,34.0233,36.8418,40.168
17.816,23.7921,25.3225,26.938,26.4621,27.8583,33.9388,36.78,40.1074
18.436,23.7278,25.5183,27.5058,27.0029,28.9137,35.8763,39.7516,43.6109
19.31,24.0228,25.8839,27.9054,27.3778,29.5025,36.5822,40.5956,44.6062
20.405,24.6466,26.5881,28.7086,28.1507,30.4853,37.8715,42.2177,46.4627
20.934,25.1405,27.1601,29.3459,28.8321,31.1311,38.7894,43.404,47.7624
20.705,25.568,27.4495,29.7088,29.2315,31.4298,39.3508,44.2234,48.6631
20.067,25.0967,27.2735,29.6363,29.1559,31.5737,39.7465,44.8884,49.6809
18.957,24.8789,27.1375,29.6384,29.1413,31.5779,40.0219,45.4567,50.6046
17.767,24.9004,27.3235,30.0951,29.5653,31.6551,40.6074,46.5675,52.5631
16.982,24.4135,26.9976,29.6858,29.2152,31.6072,40.5186,46.3463,53.1262
16.566,24.5052,26.9506,29.4413,28.9942,31.6586,40.2504,45.7489,52.6028
16.431,24.5889,26.9606,29.4028,28.9604,31.6845,40.2196,45.6513,53.1297
16.381,25.0634,27.0468,29.468,29.0402,31.6157,40.019,45.3147,52.9497
16.58,25.405,27.2164,29.4893,29.1029,31.5474,39.792,44.926,52.3333
17.212,26.4146,28.1083,30.2308,29.8776,31.5466,39.6664,44.6206,51.9161
18.6,27.4601,29.0897,31.118,30.7914,31.6468,39.7002,44.5309,51.9192
19.372,27.5624,29.2052,31.184,30.8434,31.6693,39.6694,44.3998,50.8319
19.006,26.5029,28.0514,29.8269,29.4784,29.3987,36.6379,40.5016,44.9274
18.51,24.9519,26.2742,27.892,27.3631,27.7719,33.9446,36.7393,39.8946
18.205,23.7002,25.0011,26.5643,26.0788,26.9975,32.9125,35.4532,38.3479
18.056,23.0034,24.7123,26.1793,25.7955,26.6921,32.5397,34.9379,37.5588
17.815,22.7054,24.5365,25.9478,25.5737,26.5053,32.343,34.6386,37.0624
17.648,22.311,24.3826,25.7089,25.3614,26.3863,32.1985,34.4299,36.7468
17.567,22.0825,24.2252,25.5189,25.178,26.3653,32.1418,34.361,36.6427
17.704,21.7455,23.8921,25.188,24.8632,26.1798,31.9168,34.1508,36.4199
18.283,22.1467,24.4771,26.2491,25.8877,27.9365,34.7073,38.1329,41.7958
18.989,22.2824,24.6318,26.4548,26.0935,28.2291,35.1315,38.6925,42.4891
19.822,22.6141,24.9838,26.9688,26.5916,28.7092,35.8574,39.7377,43.7183
20.029,22.8353,25.1816,27.2451,26.8564,28.6603,35.8862,39.8844,43.8604
19.73,23.1502,25.5575,27.7266,27.3261,28.9436,36.3517,40.5399,44.5146
19.055,22.4657,24.951,27.2097,26.7955,28.5148,36.0849,40.452,44.4181
18.015,21.5818,24.1428,26.5135,26.0827,27.7388,35.4901,40.0609,43.9772
16.865,21.2148,23.9172,26.5182,26.0559,27.3072,35.4429,40.4212,44.2702
15.998,16.4992,18.4315,20.1956,19.9185,20.2423,25.8756,29.2527,31.2277
15.456,16.2989,18.131,19.7676,19.5057,19.9496,25.3263,28.4786,30.4429
15.142,16.215,18.0023,19.6023,19.3453,19.7809,25.0619,28.1522,30.1048
15.038,16.3803,18.1149,19.6662,19.4193,19.7719,24.9444,27.9333,29.8479
15.079,16.3606,18.0662,19.5511,19.3155,19.6539,24.7139,27.5842,29.451
15.311,16.855,18.5285,19.9475,19.7306,20.0106,24.9658,27.7295,29.5719
15.786,17.3835,19.0268,20.4038,20.2025,20.4422,25.3295,28.0322,29.8846
16.288,17.6096,19.3075,20.6371,20.4568,20.8388,25.7194,28.3796,30.2211
16.931,17.3176,18.7447,19.6932,19.5995,20.0333,23.883,25.7192,27.072
17.041,17.0337,18.4205,19.2334,19.1656,19.8877,23.3511,24.9403,26.144
16.995,16.8064,18.095,18.8575,18.7978,19.6078,22.857,24.3137,25.4101
16.824,16.5148,17.6717,18.4182,18.3504,19.0943,22.2752,23.6847,24.718
16.669,16.2542,17.3248,18.0646,17.9889,18.6962,21.8388,23.2233,24.2152
16.581,16.0674,17.0718,17.8048,17.7239,18.4273,21.5364,22.9011,23.8675
16.577,16.0111,16.9846,17.7192,17.633,18.358,21.4567,22.8186,23.7757
16.663,16.0283,17.0033,17.7427,17.6557,18.3605,21.4599,22.8291,23.7779
17.063,16.3013,17.5846,18.6561,18.5015,19.3846,23.3176,25.364,26.7111
17.744,16.5746,17.8984,18.9976,18.8426,19.7323,23.7391,25.8545,27.2509
18.394,16.9135,18.4148,19.6003,19.4407,20.302,24.5088,26.803,28.2766
18.312,17.1067,18.7764,20.0465,19.8785,20.6796,25.0713,27.5243,29.0399
17.912,17.2081,19.098,20.3634,20.2232,20.8626,25.4313,28.0349,29.5839
17.29,16.7046,18.7303,20.174,19.9909,20.6043,25.4529,28.225,29.8597
16.493,16.2783,18.2561,19.8476,19.6155,20.2799,25.392,28.3364,30.0006
15.66,16.1874,18.263,20.1137,19.8182,20.1336,25.6512,28.9136,30.6101
14.895,15.8832,17.962,19.7227,19.4057,19.7215,25.146,28.2893,29.8085
14.5,15.6502,17.5972,19.0717,18.8397,19.3159,24.3941,27.2275,28.7498
14.347,15.6436,17.543,18.9637,18.7403,19.1422,24.1012,26.831,28.3106
14.235,15.6462,17.4986,18.8609,18.6464,19.029,23.8762,26.5029,27.9645
14.285,15.8586,17.6658,18.9694,18.7727,19.0946,23.8312,26.36,27.8121
14.587,16.2902,18.0681,19.3295,19.1506,19.4373,24.0961,26.5639,28.0242
15.102,16.6799,18.4332,19.6749,19.5118,19.9211,24.5886,27.0628,28.6056
15.488,17.0813,18.7228,19.7633,19.6626,19.5779,23.5209,25.6048,26.9375
15.754,16.6944,18.2538,19.094,19.0331,19.4487,22.7668,24.2692,25.3517
15.779,16.5413,17.6661,18.3997,18.3513,18.9174,22.056,23.4336,24.437
15.732,16.2638,17.0333,17.7368,17.6574,18.4763,21.523,22.8426,23.7676
15.683,16.1078,16.9224,17.6237,17.536,18.3036,21.3131,22.6037,23.4902
15.493,16.1032,16.9102,17.6074,17.5148,18.2792,21.2614,22.5317,23.3985
15.329,16.0337,16.8407,17.5398,17.4424,18.2369,21.215,22.4809,23.3367
15.254,15.9518,16.7597,17.4638,17.3659,18.1461,21.1257,22.3969,23.2414
15.548,15.8968,17.1798,18.1903,18.0455,18.8367,22.5743,24.4577,25.5728
16.186,16.21,17.523,18.5605,18.4152,19.2062,23.0098,24.9557,26.1113
16.671,16.6886,18.1004,19.2188,19.0699,19.8595,23.8543,25.9809,27.22
17.636,16.9564,18.7583,19.9625,19.8091,20.6348,24.8785,27.205,28.5631
17.837,17.3579,19.2404,20.5021,20.3408,20.993,25.3956,27.839,29.2312
17.334,16.8962,18.7976,20.1374,19.9551,20.6818,25.1768,27.7126,29.039
16.477,16.1498,17.9826,19.4137,19.2067,19.849,24.4759,27.1245,28.3713
15.54,15.9068,17.7678,19.3616,19.125,19.4866,24.3788,27.282,28.4537
14.733,18.1893,20.4705,22.7271,22.3021,22.3368,28.6163,32.2127,33.2006
14.204,17.9012,20.0482,22.1413,21.7308,21.8994,27.8707,31.1596,32.12
14.044,17.6668,19.7711,21.8217,21.4122,21.5481,27.4312,30.6314,31.5617
14.016,17.7462,19.8075,21.794,21.4022,21.4233,27.1825,30.2571,31.1522
14.188,17.8568,19.9218,21.8386,21.4663,21.4713,27.1175,30.069,30.9637
14.746,18.3991,20.5238,22.3868,22.0314,21.9392,27.5406,30.3757,31.285
16.166,19.6305,21.8326,23.5843,23.2781,22.5362,28.1876,30.9715,31.9513
17.761,20.685,22.8616,24.5982,24.2788,23.0763,28.9427,31.7675,32.9594
17.882,21.3449,23.448,25.0433,24.7268,23.3576,28.9181,31.2004,32.2293
17.388,20.869,22.7095,24.0128,23.7061,23.2322,27.8354,29.376,30.2141
16.872,20.6306,21.8277,22.9935,22.6687,22.6848,27.0801,28.4472,29.1856
16.563,19.9247,21.0421,22.3009,21.9417,22.0408,26.3608,27.6605,28.3049
16.202,19.6078,20.748,22.0084,21.6413,21.6737,25.9643,27.2302,27.8134
16.089,19.4236,20.5518,21.803,21.436,21.4682,25.7213,26.9664,27.5272
15.915,19.2911,20.4203,21.6702,21.3032,21.375,25.6163,26.8649,27.4287
15.85,19.1035,20.2294,21.4781,21.1184,21.202,25.4198,26.6844,27.2491
16.166,18.9806,20.1345,21.3816,21.0296,21.3531,26.2415,28.3386,29.1426
16.734,18.3121,19.9584,21.5109,21.163,21.5564,26.5133,28.6961,29.553
17.217,18.6759,20.3144,21.9703,21.6202,22.0316,27.2015,29.6106,30.5377
18.219,19.3261,21.0323,22.7973,22.4397,22.8229,28.2282,30.8662,31.858
18.606,19.9843,21.872,23.7247,23.3614,23.6292,29.2127,32.0259,33.0428
17.918,19.7193,21.7284,23.6701,23.295,23.716,29.4734,32.4758,33.5312
16.864,19.0744,21.2308,23.2801,22.8904,23.3047,29.2509,32.4588,33.5049
15.603,18.716,21.0718,23.3348,22.9169,22.9972,29.3147,32.9087,33.9173
14.789,17.7644,20.0474,22.2815,21.8569,21.8552,28.0103,31.4777,32.3731
14.293,17.6232,19.8193,21.8949,21.4851,21.6358,27.5008,30.6733,31.5554
14.08,17.4749,19.6664,21.7012,21.2931,21.4303,27.2181,30.308,31.1713
13.962,17.5289,19.6863,21.6571,21.2666,21.2972,26.9638,29.9306,30.7612
14.02,17.5844,19.6919,21.592,21.2196,21.209,26.7465,29.5831,30.3977
14.609,18.0742,20.1264,21.9446,21.5863,21.4258,26.8831,29.5863,30.3795
15.926,19.2671,21.2437,22.9525,22.6461,21.7828,27.2089,29.8264,30.617
17.544,19.9832,21.9285,23.6084,23.2911,22.1951,27.6359,30.2209,31.0597
17.593,20.5887,22.1899,23.7257,23.4053,21.8522,26.7881,28.7146,29.1323
17.118,20.21,21.3319,22.6004,22.2779,21.2867,25.6268,26.9829,27.5467
16.856,19.6677,20.6775,21.8196,21.4821,20.6928,24.8844,26.091,26.5944
16.64,19.1552,20.1444,21.2737,20.9232,20.3245,24.476,25.6413,26.0969
16.558,18.7509,19.9871,21.1338,20.769,20.5158,24.6539,25.8032,26.2342
16.536,19.1129,20.35,21.4879,21.1237,20.8856,24.9933,26.1297,26.5536
16.371,19.1396,20.3353,21.481,21.1167,21.0998,25.1991,26.3424,26.774
16.335,18.7897,19.9808,21.1245,20.7755,20.9318,25.0107,26.1725,26.6079
16.757,18.7902,20.3092,21.8206,21.4616,21.6213,26.3757,28.3615,29.046
17.161,18.6448,20.197,21.7401,21.3855,21.6176,26.4418,28.5138,29.2531
17.215,18.5781,20.2105,21.8542,21.4974,21.7388,26.7675,29.0583,29.8636
18.046,18.6939,20.4008,22.1481,21.7816,21.928,27.1575,29.6485,30.4775
18.333,18.7115,20.4701,22.3012,21.9259,21.8889,27.2636,29.9042,30.7159
17.699,17.9777,19.796,21.7119,21.3231,21.3933,26.9114,29.721,30.539
16.601,17.3351,19.2153,21.2346,20.8298,20.8644,26.5423,29.5404,30.3235
15.457,17.0122,19.02,21.247,20.8134,20.5,26.5224,29.8897,30.6162
14.626,16.8645,18.8268,20.9792,20.537,20.0547,25.9374,29.2197,29.8399
14.102,16.8899,18.7439,20.7413,20.3137,19.984,25.5819,28.5768,29.1816
