2015 Observed,2030 Baseline,2030 Extended,2030 Net Zero,2050 Baseline,2050 Extended,2050 Net Zero
13.985,12.449,12.724,14.117,15.974,17.548,19.328
13.069,12.107,12.368,13.717,15.533,17.086,18.824
12.592,11.997,12.229,13.496,15.26,16.676,18.218
12.278,11.95,12.175,13.421,15.123,16.502,17.974
12.203,12.056,12.268,13.483,15.053,16.377,17.725
12.243,12.213,12.413,13.593,15.076,16.34,17.576
12.804,12.784,12.969,14.127,15.465,16.672,17.784
14.151,13.908,14.048,15.139,15.938,17.111,18.141
15.579,14.577,14.705,15.789,16.321,17.478,18.523
15.974,14.851,14.946,15.963,16.217,16.978,17.343
15.917,14.327,14.372,15.251,15.916,16.557,16.796
15.931,14.042,14.064,14.874,15.743,16.326,16.495
15.988,14.33,14.349,15.156,15.97,16.541,16.687
15.912,14.457,14.476,15.286,16.075,16.646,16.79
15.848,14.648,14.667,15.472,16.255,16.825,16.975
15.8,14.775,14.795,15.598,16.409,16.984,17.156
15.886,14.68,14.703,15.503,16.336,16.918,17.11
16.122,14.489,14.514,15.31,16.475,17.39,18.24
16.42,13.726,13.851,14.86,16.419,17.365,18.297
16.624,13.342,13.487,14.546,16.241,17.278,18.372
17.167,13.521,13.641,14.743,16.439,17.569,18.797
16.897,13.803,13.959,15.079,16.598,17.813,19.146
16.142,13.188,13.39,14.595,16.428,17.725,19.187
15.059,12.736,12.959,14.217,16.143,17.535,19.109
13.899,12.532,12.797,14.163,16.02,17.597,19.379
13.056,12.5,12.78,14.163,16.045,17.593,19.345
12.606,12.404,12.655,13.957,15.79,17.201,18.759
12.318,12.352,12.596,13.877,15.652,17.028,18.516
12.159,12.533,12.766,14.016,15.662,16.984,18.349
12.188,12.732,12.951,14.167,15.729,16.993,18.248
12.7,13.295,13.5,14.693,16.109,17.316,18.445
14.038,14.105,14.246,15.34,16.534,17.704,18.751
15.455,15.086,15.178,16.162,16.829,17.982,19.043
15.586,15.056,15.13,16.08,16.771,17.565,17.933
15.49,14.676,14.725,15.605,16.337,17.009,17.25
15.485,14.733,14.77,15.617,16.316,16.93,17.102
15.468,15.021,15.057,15.903,16.529,17.137,17.289
15.358,15.224,15.241,16.073,16.664,17.274,17.425
15.449,15.445,15.461,16.266,16.771,17.378,17.535
15.462,15.481,15.5,16.3,16.825,17.436,17.616
15.439,15.149,15.188,16.027,16.685,17.303,17.501
15.708,14.977,15.018,15.852,16.617,17.526,18.392
16.029,14.357,14.399,15.212,16.628,17.569,18.516
16.233,13.516,13.612,14.705,16.431,17.459,18.566
17,13.644,13.765,14.787,16.489,17.614,18.857
16.78,14.066,14.226,15.352,16.737,17.953,19.311
16.137,13.435,13.633,14.847,16.675,17.978,19.47
14.946,12.996,13.242,14.539,16.566,17.972,19.582
13.752,12.967,13.255,14.662,16.632,18.229,20.053
12.898,12.848,13.113,14.474,16.423,18.03,19.833
12.454,12.853,13.089,14.368,16.274,17.745,19.351
12.171,12.899,13.128,14.385,16.235,17.669,19.206
12.095,13.124,13.34,14.567,16.288,17.668,19.08
12.231,13.343,13.546,14.737,16.379,17.701,19.002
12.784,14.001,14.171,15.325,16.824,18.09,19.265
14.095,15.21,15.36,16.468,17.135,18.366,19.46
15.429,15.876,16.014,17.114,17.503,18.719,19.828
15.411,15.913,16.016,17.045,17.2,18.143,18.418
15.165,15.036,15.086,15.974,16.526,17.172,17.463
14.982,14.352,14.375,15.195,16.112,16.692,16.908
14.997,13.935,13.956,14.767,15.794,16.358,16.547
15.029,14.032,14.053,14.865,15.855,16.416,16.599
15.046,14.234,14.255,15.061,16.054,16.613,16.801
15.116,14.399,14.42,15.225,16.25,16.813,17.024
15.332,14.389,14.413,15.214,16.258,16.828,17.059
15.786,14.274,14.3,15.097,16.576,17.513,18.397
16.19,13.784,13.908,14.922,16.587,17.555,18.523
16.516,13.693,13.838,14.902,16.676,17.741,18.877
17.112,13.865,14.031,15.149,16.929,18.088,19.359
16.889,14.023,14.207,15.375,17.111,18.353,19.728
16.179,13.499,13.7,14.911,16.827,18.151,19.654
15.031,13.033,13.257,14.521,16.529,17.948,19.563
13.923,12.825,13.09,14.463,16.4,18.005,19.829
13.013,12.344,12.629,14.015,15.895,17.472,19.252
12.51,12.227,12.482,13.786,15.613,17.049,18.63
12.204,12.166,12.414,13.696,15.459,16.857,18.366
12.087,12.253,12.488,13.739,15.365,16.706,18.088
12.143,12.34,12.561,13.777,15.314,16.593,17.861
12.627,12.863,13.069,14.263,15.65,16.872,18.014
13.972,13.606,13.745,14.838,16.102,17.286,18.345
15.227,14.356,14.441,15.51,16.516,17.686,18.76
15.681,14.895,14.992,16.012,16.534,17.308,17.697
15.886,14.738,14.786,15.671,16.355,17.016,17.284
15.994,14.553,14.578,15.4,16.231,16.837,17.038
16.057,14.24,14.271,15.088,16.038,16.633,16.811
15.822,14.093,14.124,14.943,15.888,16.48,16.654
15.692,13.966,13.997,14.811,15.777,16.365,16.541
15.613,13.855,13.887,14.698,15.709,16.299,16.496
15.498,13.7,13.734,14.541,15.575,16.17,16.385
15.621,13.641,13.677,14.48,15.856,16.792,17.68
15.741,13.402,13.448,14.468,16.152,17.124,18.1
15.993,13.926,14.013,14.936,16.608,17.678,18.823
16.585,14.505,14.632,15.665,17.142,18.311,19.594
16.349,14.956,15.123,16.262,17.508,18.77,20.171
15.729,14.24,14.445,15.671,17.456,18.806,20.341
14.884,13.554,13.805,15.109,17.178,18.629,20.28
13.805,13.408,13.701,15.115,17.122,18.762,20.626
12.868,10.646,10.834,11.835,13.104,14.278,15.586
12.307,10.443,10.611,11.47,12.775,13.849,15.026
12.009,10.38,10.543,11.378,12.637,13.682,14.819
11.844,10.556,10.71,11.519,12.686,13.689,14.739
11.854,10.638,10.783,11.564,12.674,13.634,14.605
11.94,11.163,11.3,12.053,13.076,13.995,14.892
12.485,11.727,11.857,12.59,13.554,14.445,15.297
13.21,12.147,12.274,12.997,14.039,14.923,15.801
13.675,12.202,12.29,12.905,13.188,13.887,14.247
13.806,11.66,11.711,12.227,12.721,13.2,13.568
13.783,11.071,11.103,11.57,12.251,12.681,12.996
13.748,10.492,10.518,10.974,11.789,12.2,12.49
13.651,10.176,10.201,10.656,11.458,11.861,12.14
13.425,9.911,9.935,10.386,11.193,11.589,11.866
13.338,9.788,9.813,10.264,11.096,11.493,11.781
13.335,9.706,9.732,10.185,11.013,11.414,11.709
13.707,10.084,10.169,10.78,11.857,12.523,13.227
14.187,10.312,10.402,11.026,12.089,12.78,13.541
14.641,10.941,11.046,11.71,12.769,13.535,14.415
15.168,11.39,11.487,12.166,13.225,14.064,15.042
14.858,11.574,11.693,12.399,13.276,14.167,15.199
14.261,11.061,11.204,11.985,13.147,14.098,15.205
13.48,10.708,10.865,11.697,12.962,13.982,15.152
12.625,10.469,10.654,11.571,12.822,13.971,15.276
11.863,9.753,9.941,10.885,12.243,13.36,14.575
11.422,9.582,9.75,10.628,11.942,12.958,14.043
11.025,9.416,9.579,10.432,11.695,12.681,13.724
10.923,9.393,9.547,10.375,11.542,12.485,13.441
10.839,9.397,9.542,10.342,11.446,12.345,13.224
10.985,9.674,9.81,10.582,11.594,12.45,13.255
11.369,10.012,10.13,10.884,11.832,12.661,13.421
11.882,10.968,11.045,11.642,12.327,12.999,13.785
12.438,11.079,11.144,11.711,12.432,13.057,13.534
12.778,10.622,10.669,11.187,11.951,12.49,12.88
12.992,10.204,10.242,10.737,11.524,12.019,12.361
13.176,10.529,10.566,11.056,11.756,12.242,12.567
13.091,11.613,11.632,12.078,12.266,12.754,13.078
12.967,12.347,12.366,12.809,12.626,13.114,13.441
12.851,12.856,12.877,13.32,13.068,13.428,13.719
12.922,13.117,13.141,13.588,13.294,13.665,13.827
13.217,13.016,13.042,13.492,13.298,13.681,14.102
13.546,12.808,12.843,13.317,13.164,13.588,14.163
13.729,11.756,11.816,12.362,12.804,13.537,14.344
14.271,10.773,10.893,11.618,12.698,13.489,14.38
14.051,10.443,10.576,11.337,12.414,13.26,14.218
13.668,10.018,10.163,10.967,12.204,13.11,14.142
13.06,9.668,9.827,10.682,12.019,12.994,14.089
12.258,9.439,9.626,10.566,11.89,12.996,14.227
11.555,11.062,11.338,12.735,14.796,16.357,18.137
11.063,11.779,12.027,13.343,15.353,16.778,18.363
10.793,11.783,12.023,13.318,15.267,16.656,18.173
10.619,11.348,11.576,12.84,14.657,15.992,17.386
10.558,11.258,11.473,12.703,14.434,15.71,16.994
10.671,12.276,12.432,13.535,14.888,16.108,17.27
11.085,13.477,13.612,14.696,15.393,16.578,17.659
11.498,14.784,14.893,15.919,16.708,17.544,17.97
11.849,14.925,15.017,16.01,16.836,17.603,17.96
12.261,14.539,14.606,15.518,16.402,17.05,17.281
12.669,15.258,15.276,16.129,16.9,17.497,17.667
12.919,16.598,16.614,17.423,17.436,18.03,18.183
12.993,17.452,17.469,18.284,17.893,18.49,18.644
12.908,17.93,17.947,18.751,18.289,18.886,19.046
12.902,18.093,18.112,18.913,18.612,19.213,19.396
13.145,17.789,17.813,18.607,18.676,19.284,19.486
13.683,17.192,17.22,18.005,18.628,19.241,19.491
14.171,16.464,16.505,17.317,17.587,18.563,19.561
14.634,15.179,15.258,16.167,17.407,18.469,19.623
15.136,14.431,14.547,15.56,17.273,18.421,19.7
14.96,14.194,14.347,15.461,17.222,18.453,19.842
14.373,13.447,13.665,14.921,16.954,18.264,19.779
13.453,12.835,13.075,14.383,16.521,17.924,19.548
12.577,12.377,12.657,14.073,16.155,17.74,19.57
11.886,12.128,12.406,13.775,15.747,17.287,19.023
11.52,11.702,11.95,13.238,15.156,16.558,18.099
11.298,11.441,11.682,12.949,14.804,16.168,17.639
11.228,11.552,11.781,13.017,14.738,16.049,17.395
11.255,11.727,11.943,13.145,14.78,16.033,17.269
11.894,12.24,12.442,13.622,15.11,16.308,17.422
13.266,13.47,13.606,14.694,15.538,16.702,17.735
14.976,14.23,14.356,15.437,15.968,17.118,18.168
15.352,14.803,14.897,15.914,16.133,16.895,17.264
15.347,14.558,14.604,15.486,16.007,16.656,16.903
15.281,14.255,14.278,15.096,15.901,16.492,16.672
15.336,13.909,13.929,14.739,15.756,16.335,16.489
15.32,13.827,13.847,14.66,15.674,16.251,16.402
15.41,13.918,13.937,14.743,15.749,16.32,16.473
15.244,13.937,13.957,14.761,15.803,16.378,16.553
15.36,13.842,13.865,14.665,15.73,16.312,16.506
15.649,13.554,13.585,14.378,15.746,16.66,17.521
15.937,13.063,13.106,14.14,15.919,16.868,17.814
16.28,13.447,13.53,14.446,16.029,17.072,18.183
16.76,13.829,13.951,14.974,16.208,17.344,18.588
16.555,14.106,14.268,15.401,16.422,17.651,19.021
15.807,13.21,13.409,14.628,16.175,17.488,18.988
14.631,12.253,12.499,13.809,15.906,17.315,18.929
13.527,12.214,12.502,13.902,15.947,17.544,19.37
12.683,12.565,12.834,14.199,16.247,17.858,19.687
12.172,12.504,12.743,14.025,16.026,17.499,19.128
11.911,12.51,12.742,14.004,15.947,17.385,18.945
11.828,12.742,12.962,14.192,16.006,17.39,18.824
11.89,12.958,13.165,14.36,16.092,17.417,18.74
12.439,13.598,13.791,14.964,16.553,17.824,19.022
13.839,14.841,14.99,16.1,17.118,18.357,19.474
15.331,15.619,15.757,16.86,17.6,18.826,19.962
15.503,16.121,16.227,17.262,17.464,18.424,18.723
15.376,15.755,15.81,16.707,16.955,17.674,17.801
15.311,15.367,15.398,16.229,16.463,17.079,17.383
15.167,14.844,14.87,15.696,16.334,16.933,17.21
15.16,14.393,14.417,15.245,16.378,16.971,17.239
14.997,14.565,14.591,15.409,16.836,17.423,17.693
14.864,14.59,14.618,15.433,16.905,17.493,17.783
14.895,14.35,14.383,15.192,16.77,17.365,17.674
15.305,14.458,14.584,15.59,17.359,18.324,19.252
15.784,14.347,14.48,15.502,17.347,18.349,19.366
16.3,14.58,14.672,15.605,17.473,18.581,19.774
16.883,15.255,15.389,16.434,17.929,19.14,20.476
16.799,15.564,15.734,16.877,18.324,19.622,21.06
16.052,14.737,14.944,16.174,18.165,19.548,21.119
14.983,14.057,14.292,15.568,17.821,19.302,20.987
13.763,13.635,13.911,15.365,17.484,19.153,21.049
12.903,13.18,13.446,14.807,16.975,18.625,20.483
12.349,13.099,13.336,14.613,16.729,18.239,19.897
12.082,12.981,13.21,14.466,16.514,17.984,19.57
11.954,13.062,13.278,14.502,16.408,17.819,19.276
11.994,13.205,13.407,14.595,16.406,17.754,19.095
12.547,14.092,14.264,15.396,16.697,17.986,19.198
14.057,15.223,15.374,16.485,17.115,18.367,19.495
15.531,15.842,15.981,17.083,17.501,18.736,19.879
15.713,16.098,16.203,17.236,17.432,18.391,18.683
15.344,15.41,15.463,16.355,16.56,17.262,17.288
15.085,14.646,14.672,15.496,15.729,16.312,16.596
15.067,13.841,13.86,14.675,15.559,16.122,16.374
15.035,14.129,14.149,14.965,16.073,16.633,16.879
15.197,14.565,14.585,15.395,16.509,17.067,17.317
15.197,14.653,14.674,15.483,16.642,17.204,17.477
15.459,14.326,14.355,15.156,16.537,17.105,17.397
15.951,14.366,14.482,15.477,17.257,18.214,19.135
16.354,14.61,14.734,15.744,17.597,18.591,19.602
16.594,14.71,14.855,15.917,17.85,18.943,20.125
16.92,14.54,14.705,15.821,17.762,18.95,20.265
16.642,14.551,14.717,15.86,17.674,18.956,20.397
15.966,13.906,14.11,15.325,17.44,18.808,20.383
14.982,13.481,13.707,14.977,17.192,18.66,20.351
13.925,13.376,13.645,15.027,17.177,18.837,20.744
13.049,13.718,13.98,15.341,17.647,19.317,21.241
12.545,13.54,13.773,15.049,17.311,18.841,20.564
12.225,13.427,13.652,14.907,17.112,18.605,20.257
12.1,13.536,13.749,14.972,17.045,18.482,20.006
12.222,13.687,13.886,15.074,17.062,18.439,19.847
12.734,14.218,14.403,15.567,17.409,18.73,20.01
14.223,15.176,15.329,16.447,17.877,19.161,20.357
15.759,15.886,16.028,17.138,18.331,19.6,20.815
15.858,16.347,16.456,17.497,17.76,18.74,19.066
15.484,15.977,16.035,16.936,17.303,18.004,18.377
15.348,15.53,15.563,16.397,17.317,17.954,18.253
15.328,15.073,15.111,15.938,17.09,17.71,17.981
15.326,14.931,14.969,15.798,16.936,17.551,17.814
15.242,14.87,14.907,15.731,16.888,17.499,17.765
15.087,14.894,14.932,15.754,16.958,17.573,17.863
15.221,14.865,14.906,15.725,16.958,17.584,17.896
15.504,14.857,14.975,15.972,17.99,19.006,20.021
15.821,14.933,15.058,16.072,18.182,19.238,20.346
16.252,15.378,15.477,16.42,18.437,19.598,20.883
16.784,15.847,15.987,17.042,18.668,19.931,21.356
16.578,16.227,16.412,17.593,18.955,20.328,21.911
16.006,15.407,15.632,16.904,18.782,20.246,21.971
15.132,14.5,14.772,16.159,18.477,20.045,21.891
14.118,14.251,14.612,16.233,18.436,20.207,22.276
13.172,12.423,12.637,13.617,15.578,16.912,18.45
12.665,12.333,12.526,13.436,15.372,16.604,18.005
12.363,12.264,12.452,13.338,15.247,16.453,17.813
12.219,12.322,12.502,13.36,15.187,16.353,17.622
12.211,12.392,12.562,13.391,15.167,16.289,17.476
12.503,12.705,12.865,13.665,15.355,16.434,17.54
13.101,13.041,13.194,13.974,15.61,16.66,17.719
13.891,13.615,13.742,14.453,16.027,17.072,18.163
14.443,13.959,14.063,14.709,15.525,16.368,16.878
14.533,13.604,13.67,14.213,15.145,15.764,16.307
14.656,13.268,13.316,13.81,14.868,15.437,15.926
14.647,12.876,12.92,13.405,14.716,15.268,15.733
14.56,12.764,12.809,13.293,14.588,15.133,15.588
14.421,12.67,12.714,13.196,14.486,15.024,15.477
14.172,12.615,12.661,13.143,14.452,14.991,15.458
14.227,12.624,12.671,13.155,14.462,15.007,15.482
14.568,12.904,13.015,13.672,15.382,16.216,17.143
15.15,13.182,13.299,13.97,15.695,16.56,17.551
15.746,13.671,13.762,14.36,16.12,17.065,18.185
16.141,14.207,14.328,15.012,16.536,17.562,18.789
15.843,14.503,14.653,15.418,16.817,17.914,19.227
15.327,13.998,14.174,15.034,16.8,17.967,19.368
14.558,13.395,13.603,14.573,16.599,17.845,19.317
13.614,13.217,13.439,14.546,16.558,17.948,19.567
12.967,12.711,12.974,14.123,15.894,17.296,18.858
12.502,12.375,12.595,13.6,15.611,16.89,18.325
12.143,12.288,12.471,13.344,15.454,16.701,18.09
12.02,12.361,12.535,13.381,15.385,16.586,17.878
12.099,12.392,12.556,13.371,15.306,16.46,17.666
12.186,12.727,12.878,13.658,15.388,16.495,17.617
12.621,13.318,13.454,14.192,15.567,16.643,17.716
13.137,13.871,14.001,14.717,15.911,16.979,18.082
13.641,14.169,14.275,14.925,15.822,16.685,17.216
13.998,13.798,13.866,14.413,15.289,15.96,16.299
13.958,13.49,13.539,14.037,14.847,15.417,15.712
14.085,13.107,13.152,13.641,14.641,15.203,15.776
14.323,12.781,12.826,13.312,14.671,15.224,15.787
14.287,12.653,12.698,13.181,14.788,15.334,15.892
14.264,12.797,12.843,13.326,14.946,15.491,16.061
14.445,12.887,12.938,13.427,15.07,15.618,16.196
14.939,13.533,13.637,14.277,16.064,16.909,17.839
15.583,13.789,13.898,14.551,16.356,17.231,18.227
16.194,14.25,14.375,15.072,16.951,17.915,19.045
16.748,14.664,14.805,15.546,17.523,18.576,19.821
16.438,14.841,14.987,15.758,17.684,18.79,20.076
15.869,14.633,14.798,15.614,17.732,18.905,20.272
14.96,14.328,14.507,15.377,17.615,18.862,20.297
14.01,14.182,14.391,15.348,17.583,18.968,20.545
13.299,15.891,16.176,17.571,20.274,22.058,24.044
12.883,15.537,15.792,17.102,19.749,21.389,23.17
12.665,15.165,15.412,16.7,19.283,20.884,22.592
12.647,15.082,15.316,16.572,19.005,20.547,22.122
12.727,15.109,15.329,16.537,18.762,20.236,21.69
13.42,16.045,16.234,17.394,18.796,20.205,21.524
14.825,17.028,17.194,18.331,19.01,20.374,21.603
16.236,17.529,17.682,18.809,19.479,20.717,21.887
16.191,17.714,17.832,18.887,19.51,20.585,20.986
15.941,16.879,16.943,17.853,18.372,19.147,19.501
15.658,16.018,16.054,16.893,17.616,18.261,18.582
15.353,15.165,15.194,16.024,17.111,17.73,18.014
15.285,14.502,14.528,15.359,16.747,17.355,17.626
15.359,14.273,14.3,15.117,16.535,17.134,17.404
15.406,14.185,14.212,15.026,16.49,17.089,17.379
15.603,14.099,14.129,14.939,16.424,17.029,17.337
15.87,14.005,14.044,14.895,16.86,17.867,18.842
16.233,13.934,14.067,15.095,17.135,18.178,19.242
16.745,14.13,14.284,15.364,17.486,18.626,19.861
17.16,14.55,14.723,15.858,17.987,19.22,20.591
16.873,14.668,14.857,16.035,18.084,19.388,20.831
16.118,13.932,14.14,15.36,17.591,18.976,20.547
15.049,13.341,13.57,14.843,17.17,18.649,20.332
14.056,13.104,13.374,14.755,17.013,18.676,20.567
13.076,12.394,12.668,14.048,15.905,17.477,19.246
12.452,12.307,12.552,13.849,15.655,17.087,18.659
12.149,12.227,12.464,13.74,15.484,16.878,18.379
12.021,12.337,12.562,13.806,15.416,16.754,18.13
12.091,12.476,12.687,13.897,15.422,16.7,17.964
12.626,13.005,13.202,14.39,15.768,16.99,18.128
14.02,13.981,14.122,15.217,16.241,17.428,18.485
15.536,14.685,14.815,15.903,16.672,17.844,18.917
15.632,15.161,15.258,16.28,16.65,17.424,17.812
15.437,14.732,14.78,15.664,16.329,16.986,17.248
15.268,14.369,14.393,15.207,16.172,16.767,16.958
15.255,14.125,14.147,14.958,15.899,16.481,16.647
15.345,14.2,14.221,15.034,15.931,16.511,16.672
15.429,14.193,14.214,15.021,15.93,16.507,16.673
15.523,14.139,14.161,14.967,15.919,16.5,16.687
15.688,13.954,13.979,14.78,15.761,16.348,16.554
16.139,13.599,13.626,14.424,15.788,16.715,17.59
16.573,13.229,13.35,14.39,16.041,17.003,17.965
16.94,13.74,13.825,14.754,16.485,17.544,18.675
17.122,14.114,14.239,15.266,16.838,17.991,19.255
16.739,14.359,14.521,15.651,16.965,18.205,19.581
16.021,13.491,13.69,14.913,16.806,18.129,19.635
14.973,13.033,13.272,14.564,16.558,17.979,19.6
13.854,12.876,13.156,14.558,16.489,18.099,19.932
13.028,12.525,12.774,14.1,16.086,17.685,19.487
12.577,12.502,12.721,13.965,15.901,17.36,18.965
12.323,12.434,12.646,13.869,15.744,17.166,18.699
12.155,12.643,12.843,14.034,15.775,17.141,18.548
12.207,12.888,13.075,14.231,15.886,17.193,18.487
12.786,13.5,13.667,14.792,16.272,17.522,18.691
14.233,14.719,14.866,15.971,16.621,17.836,18.923
15.832,15.43,15.566,16.663,17.013,18.214,19.317
16.109,15.916,16.019,17.05,17.209,18.153,18.433
16.109,15.438,15.491,16.383,16.594,17.295,17.548
16.199,14.94,14.968,15.793,16.251,16.844,17.094
16.236,14.359,14.382,15.201,15.946,16.523,16.745
16.037,13.887,13.907,14.729,15.901,16.473,16.687
15.953,13.695,13.778,14.754,16.043,16.609,16.825
15.935,13.811,13.895,14.869,16.204,16.773,17.01
16.077,13.888,13.947,14.749,16.302,16.876,17.133
16.4,13.987,14.091,15.058,16.738,17.677,18.57
16.719,14.121,14.232,15.213,16.963,17.936,18.916
17.154,14.026,14.157,15.19,17.019,18.09,19.24
17.269,14.122,14.247,15.277,17.037,18.202,19.484
16.967,14.341,14.502,15.631,17.131,18.379,19.762
16.204,13.637,13.824,15.002,16.975,18.304,19.817
15.022,13.176,13.385,14.616,16.684,18.107,19.731
13.877,12.861,13.111,14.45,16.445,18.051,19.881
13.078,12.454,12.74,14.134,16.158,17.742,19.544
12.634,12.206,12.462,13.773,15.743,17.185,18.786
12.364,12.058,12.306,13.595,15.5,16.903,18.431
12.212,12.14,12.376,13.633,15.403,16.748,18.148
12.24,12.233,12.455,13.677,15.36,16.643,17.93
12.793,12.751,12.958,14.159,15.691,16.918,18.08
14.218,13.572,13.711,14.804,16.133,17.325,18.405
15.815,14.344,14.472,15.557,16.537,17.715,18.812
16.082,14.999,15.096,16.117,16.508,17.282,17.674
15.869,14.76,14.808,15.693,16.337,16.997,17.266
15.585,14.471,14.496,15.317,16.151,16.753,16.954
15.253,14.076,14.099,14.912,15.897,16.486,16.661
15.03,13.924,13.947,14.762,15.743,16.329,16.499
14.979,13.83,13.852,14.662,15.664,16.246,16.42
14.867,13.769,13.793,14.6,15.647,16.233,16.428
14.977,13.658,13.684,14.487,15.556,16.148,16.363
15.485,13.607,13.636,14.435,15.919,16.861,17.769
16.048,13.476,13.523,14.39,16.208,17.187,18.184
16.761,14.197,14.286,15.21,16.724,17.806,18.975
17.161,14.785,14.915,15.949,17.157,18.338,19.646
16.84,15.221,15.395,16.551,17.667,18.955,20.414
16.287,14.497,14.71,15.957,17.819,19.197,20.794
15.254,13.839,14.097,15.421,17.692,19.176,20.895
14.156,13.704,14.005,15.567,17.666,19.35,21.291
13.265,14.427,14.701,16.095,18.471,20.197,22.166
12.799,14.333,14.576,15.886,18.232,19.819,21.586
12.568,14.273,14.509,15.797,18.099,19.651,21.348
12.484,14.391,14.615,15.871,18.047,19.544,21.111
12.692,14.581,14.791,16.011,18.111,19.549,21
13.253,15.36,15.546,16.706,18.598,19.981,21.305
14.673,16.682,16.847,17.987,19.152,20.504,21.747
16.169,17.481,17.635,18.767,19.68,21.022,22.287
16.253,17.928,18.049,19.111,19.803,20.896,21.325
15.842,17.289,17.357,18.274,18.891,19.712,20.023
